Format Version,1.23,Take Name,table_frame,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-17 05.06.12.485 PM,Total Frames in Take,136,Total Exported Frames,136,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,-0.000786,0.034047,-0.001987,-0.999418,0.074667,0.718693,0.482573,0.000759,-0.002460,0.644333,0.489793,0.817048,-0.002824,0.799981,0.489643,0.748273,0.162462,0.641236,0.489095,0.908813,0.141491,0.789220,0.461759,0.843116,0.026790,0.817275,-0.039598,-0.574262,0.552698,0.784224,0.488727,0.000676,0.581227,0.767828,0.423248,0.749948,0.616273,0.771233,0.519567,0.938995,0.545180,0.770063,0.439928,0.929433,0.574360,0.772865,0.533571,0.728798,0.446451,0.839129,0.527323,0.838883,0.000715,0.002675,0.000159,-0.999996,0.186789,0.723498,0.904021,0.000969,0.242962,0.752732,1.141839,0.537411,0.665100,0.712841,1.218176,0.902203,-0.316623,0.720049,0.471447,0.430094,-0.321979,0.722498,1.214662,0.906507,0.664483,0.709368,0.473982,0.849363,0.581954,0.767521,0.422632,0.616322,0.771008,0.519487,0.545408,0.769920,0.440013,0.573502,0.773527,0.533510,0.446265,0.839195,0.527937,0.243862,0.754262,1.141316,0.665210,0.712526,1.217971,-0.318902,0.720067,0.471435,-0.322017,0.722127,1.214696,0.664817,0.709189,0.474451,-0.002443,0.643673,0.489479,-0.003258,0.800739,0.490145,0.162454,0.641106,0.489435,0.141878,0.789319,0.461275
27,0.270000,-0.000830,0.034078,-0.001967,-0.999417,0.074671,0.718694,0.482575,0.000795,-0.002460,0.644336,0.489784,0.811070,-0.002818,0.799984,0.489648,0.727170,0.162462,0.641233,0.489096,0.906989,0.141498,0.789221,0.461772,0.840341,0.027183,0.817163,-0.039490,-0.574410,0.552699,0.784258,0.488744,0.000684,0.581193,0.767822,0.423259,0.741697,0.616274,0.771227,0.519566,0.947434,0.545153,0.770090,0.439951,0.922353,0.574366,0.772896,0.533583,0.739645,0.446508,0.839258,0.527360,0.828132,0.000683,0.002671,0.000167,-0.999996,0.186786,0.723496,0.904025,0.000971,0.242962,0.752714,1.141844,0.531411,0.665100,0.712812,1.218175,0.901976,-0.316629,0.720083,0.471455,0.430897,-0.321979,0.722483,1.214670,0.908312,0.664477,0.709387,0.473981,0.849023,0.581938,0.767496,0.422622,0.616302,0.771030,0.519499,0.545412,0.769935,0.440023,0.573532,0.773513,0.533498,0.446299,0.839349,0.528008,0.243867,0.754268,1.141315,0.665209,0.712497,1.217968,-0.318905,0.720076,0.471437,-0.322014,0.722120,1.214707,0.664816,0.709211,0.474449,-0.002449,0.643655,0.489457,-0.003275,0.800809,0.490197,0.162466,0.641094,0.489441,0.141885,0.789316,0.461273
28,0.280000,0.000418,0.035540,-0.003458,-0.999362,0.074687,0.718252,0.482336,0.000441,-0.002250,0.643690,0.489513,0.811070,-0.003057,0.799335,0.488972,0.727170,0.162682,0.641063,0.489315,0.906989,0.141371,0.788918,0.461546,0.840341,0.026813,0.817230,-0.039711,-0.574316,0.552695,0.784226,0.488731,0.000680,0.581216,0.767819,0.423251,0.741697,0.616276,0.771248,0.519565,0.947434,0.545170,0.770054,0.439936,0.922353,0.574364,0.772879,0.533574,0.739645,0.446449,0.839131,0.527330,0.828132,0.000733,0.002672,0.000167,-0.999996,0.186788,0.723509,0.904021,0.000970,0.242964,0.752752,1.141837,0.531411,0.665102,0.712856,1.218173,0.901976,-0.316626,0.720053,0.471450,0.430897,-0.321978,0.722529,1.214665,0.908312,0.664480,0.709356,0.473980,0.849023,0.581932,0.767490,0.422614,0.616334,0.771032,0.519511,0.545410,0.769927,0.440016,0.573528,0.773516,0.533495,0.446246,0.839205,0.527954,0.243870,0.754293,1.141314,0.665213,0.712544,1.217971,-0.318899,0.720073,0.471436,-0.322018,0.722159,1.214699,0.664818,0.709175,0.474443,-0.002447,0.643650,0.489454,-0.003119,0.798925,0.489151,0.162426,0.641104,0.489461,0.141887,0.789328,0.461280
29,0.290000,-0.000902,0.033995,-0.001959,-0.999420,0.074683,0.718682,0.482561,0.000813,-0.002448,0.644325,0.489772,0.947583,-0.002803,0.799973,0.489659,0.887029,0.162474,0.641220,0.489056,0.925592,0.141508,0.789212,0.461757,0.822356,0.026911,0.817225,-0.039574,-0.574329,0.552701,0.784229,0.488735,0.000677,0.581216,0.767820,0.423253,0.746768,0.616278,0.771227,0.519567,0.942481,0.545171,0.770065,0.439939,0.929237,0.574367,0.772870,0.533577,0.736471,0.446473,0.839163,0.527342,0.834931,0.000604,0.002687,0.000175,-0.999996,0.186734,0.723393,0.904028,0.001117,0.242903,0.752574,1.141854,0.534286,0.665038,0.712652,1.218192,0.902804,-0.316667,0.720057,0.471441,0.431609,-0.322041,0.722341,1.214656,0.906488,0.664439,0.709344,0.473997,0.849525,0.581940,0.767505,0.422625,0.616324,0.771008,0.519500,0.545411,0.769920,0.440013,0.573533,0.773511,0.533507,0.446271,0.839240,0.527970,0.244346,0.754473,1.140734,0.665206,0.712527,1.217974,-0.318898,0.720082,0.471447,-0.322019,0.722143,1.214692,0.664821,0.709195,0.474449,-0.002450,0.643655,0.489465,-0.003273,0.800807,0.490176,0.162515,0.641050,0.489383,0.141882,0.789318,0.461283
30,0.300000,0.000391,0.035338,-0.003556,-0.999369,0.074705,0.718277,0.482321,0.000429,-0.002214,0.643700,0.489525,0.941888,-0.003052,0.799345,0.488992,0.883844,0.162718,0.641106,0.489261,0.934687,0.141367,0.788958,0.461507,0.828290,0.026729,0.817273,-0.039639,-0.574264,0.552706,0.784231,0.488746,0.000680,0.581237,0.767840,0.423266,0.749683,0.616283,0.771250,0.519586,0.942435,0.545189,0.770069,0.439947,0.923530,0.574370,0.772876,0.533589,0.735652,0.446451,0.839121,0.527344,0.841538,0.000724,0.002676,0.000174,-0.999996,0.186785,0.723505,0.904019,0.000972,0.242958,0.752742,1.141836,0.536561,0.665095,0.712840,1.218175,0.901339,-0.316626,0.720063,0.471444,0.430073,-0.321984,0.722526,1.214659,0.906644,0.664480,0.709353,0.473981,0.848755,0.581936,0.767512,0.422629,0.616329,0.771037,0.519512,0.545441,0.769959,0.440082,0.573525,0.773506,0.533500,0.446268,0.839182,0.527947,0.243866,0.754272,1.141315,0.665210,0.712526,1.217965,-0.318906,0.720080,0.471441,-0.322029,0.722156,1.214690,0.664813,0.709174,0.474453,-0.002444,0.643688,0.489494,-0.003124,0.798911,0.489141,0.162493,0.641177,0.489372,0.141895,0.789333,0.461278
31,0.310000,-0.000847,0.034060,-0.001980,-0.999417,0.074673,0.718697,0.482571,0.000795,-0.002456,0.644337,0.489780,0.810415,-0.002817,0.799985,0.489650,0.732588,0.162466,0.641239,0.489086,0.906489,0.141498,0.789226,0.461768,0.839719,0.026914,0.817225,-0.039589,-0.574327,0.552704,0.784220,0.488728,0.000673,0.581219,0.767809,0.423246,0.748614,0.616281,0.771219,0.519560,0.944459,0.545174,0.770054,0.439932,0.929511,0.574370,0.772862,0.533570,0.735383,0.446475,0.839154,0.527333,0.837466,0.000709,0.002676,0.000170,-0.999996,0.186788,0.723496,0.904020,0.000971,0.242962,0.752726,1.141838,0.534267,0.665099,0.712825,1.218175,0.901985,-0.316623,0.720063,0.471444,0.427328,-0.321981,0.722503,1.214659,0.907450,0.664483,0.709360,0.473981,0.850255,0.581941,0.767498,0.422620,0.616326,0.771011,0.519499,0.545404,0.769911,0.440011,0.573526,0.773498,0.533498,0.446293,0.839224,0.527954,0.243871,0.754265,1.141314,0.665209,0.712511,1.217968,-0.318913,0.720073,0.471442,-0.322019,0.722136,1.214691,0.664812,0.709183,0.474449,-0.002449,0.643651,0.489457,-0.003265,0.800795,0.490185,0.162467,0.641095,0.489431,0.141887,0.789336,0.461270
32,0.320000,0.000327,0.035362,-0.003559,-0.999368,0.074701,0.718268,0.482315,0.000422,-0.002217,0.643689,0.489505,0.810415,-0.003056,0.799334,0.488992,0.732588,0.162715,0.641096,0.489249,0.906489,0.141363,0.788952,0.461513,0.839719,0.026809,0.817241,-0.039672,-0.574304,0.552695,0.784217,0.488727,0.000672,0.581217,0.767813,0.423247,0.748614,0.616274,0.771234,0.519562,0.944459,0.545171,0.770049,0.439931,0.929511,0.574362,0.772866,0.533570,0.735383,0.446449,0.839123,0.527327,0.837466,0.000709,0.002671,0.000167,-0.999996,0.186783,0.723494,0.904017,0.000980,0.242959,0.752724,1.141835,0.534267,0.665097,0.712826,1.218168,0.901985,-0.316632,0.720058,0.471447,0.427328,-0.321982,0.722497,1.214662,0.907450,0.664474,0.709362,0.473974,0.850255,0.581931,0.767490,0.422622,0.616322,0.771019,0.519499,0.545404,0.769920,0.440003,0.573518,0.773513,0.533508,0.446265,0.839188,0.527945,0.243872,0.754268,1.141315,0.665210,0.712512,1.217956,-0.318910,0.720063,0.471428,-0.322032,0.722132,1.214702,0.664817,0.709185,0.474441,-0.002449,0.643657,0.489464,-0.003124,0.798919,0.489152,0.162492,0.641170,0.489370,0.141887,0.789324,0.461273
33,0.330000,-0.000809,0.034102,-0.001979,-0.999416,0.074668,0.718687,0.482571,0.000790,-0.002462,0.644328,0.489779,0.940495,-0.002823,0.799976,0.489637,0.887600,0.162460,0.641229,0.489099,0.933784,0.141495,0.789215,0.461768,0.828574,0.027088,0.817176,-0.039579,-0.574390,0.552685,0.784258,0.488740,0.000692,0.581186,0.767826,0.423257,0.749434,0.616262,0.771244,0.519565,0.942543,0.545144,0.770085,0.439948,0.931050,0.574354,0.772902,0.533581,0.733778,0.446479,0.839231,0.527351,0.837936,0.000716,0.002677,0.000163,-0.999996,0.186788,0.723525,0.904019,0.000974,0.242961,0.752760,1.141837,0.533214,0.665099,0.712865,1.218176,0.901323,-0.316622,0.720079,0.471443,0.430279,-0.321981,0.722529,1.214658,0.907154,0.664484,0.709390,0.473982,0.848670,0.581937,0.767499,0.422622,0.616317,0.771038,0.519506,0.545399,0.769927,0.440010,0.573518,0.773521,0.533486,0.446243,0.839334,0.528005,0.243868,0.754271,1.141308,0.665205,0.712549,1.217961,-0.318903,0.720077,0.471444,-0.322029,0.722166,1.214697,0.664825,0.709218,0.474455,-0.002449,0.643651,0.489459,-0.003279,0.800794,0.490169,0.162466,0.641089,0.489437,0.141880,0.789309,0.461278
34,0.340000,-0.000804,0.034090,-0.001993,-0.999416,0.074668,0.718692,0.482579,0.000800,-0.002459,0.644331,0.489790,0.811295,-0.002825,0.799979,0.489646,0.727917,0.162463,0.641236,0.489105,0.907292,0.141492,0.789221,0.461773,0.840316,0.026829,0.817260,-0.039478,-0.574289,0.552718,0.784237,0.488739,0.000681,0.581240,0.767845,0.423256,0.750522,0.616292,0.771229,0.519574,0.942894,0.545194,0.770085,0.439938,0.920232,0.574379,0.772868,0.533580,0.732525,0.446484,0.839158,0.527349,0.838632,0.000704,0.002672,0.000178,-0.999996,0.186788,0.723501,0.904020,0.000973,0.242964,0.752728,1.141838,0.531881,0.665101,0.712819,1.218172,0.900895,-0.316626,0.720081,0.471449,0.431338,-0.321978,0.722513,1.214664,0.908684,0.664479,0.709363,0.473978,0.849163,0.581929,0.767501,0.422620,0.616328,0.771017,0.519496,0.545470,0.769981,0.440058,0.573527,0.773509,0.533497,0.446296,0.839220,0.527963,0.243870,0.754279,1.141307,0.665221,0.712504,1.217965,-0.318901,0.720063,0.471444,-0.322028,0.722153,1.214701,0.664823,0.709190,0.474443,-0.002451,0.643649,0.489467,-0.003285,0.800803,0.490187,0.162469,0.641092,0.489447,0.141883,0.789323,0.461278
35,0.350000,-0.000720,0.034069,-0.002068,-0.999417,0.074669,0.718685,0.482577,0.000778,-0.002447,0.644315,0.489805,0.811048,-0.002834,0.799962,0.489634,0.744778,0.162476,0.641243,0.489114,0.911216,0.141483,0.789220,0.461757,0.840871,0.026934,0.817226,-0.039584,-0.574326,0.552699,0.784223,0.488728,0.000676,0.581214,0.767810,0.423246,0.747884,0.616275,0.771221,0.519560,0.943516,0.545169,0.770057,0.439932,0.927954,0.574364,0.772865,0.533570,0.736882,0.446472,0.839162,0.527332,0.835418,0.000749,0.002673,0.000143,-0.999996,0.186787,0.723488,0.904020,0.000973,0.242960,0.752741,1.141836,0.536897,0.665100,0.712869,1.218174,0.903672,-0.316626,0.719994,0.471448,0.428517,-0.321980,0.722493,1.214663,0.903055,0.664481,0.709345,0.473981,0.850311,0.581939,0.767501,0.422618,0.616322,0.771010,0.519494,0.545404,0.769908,0.440008,0.573525,0.773497,0.533502,0.446279,0.839238,0.527956,0.243869,0.754274,1.141329,0.665208,0.712560,1.217971,-0.318911,0.720065,0.471434,-0.322023,0.722109,1.214696,0.664814,0.709153,0.474440,-0.002444,0.643623,0.489499,-0.003269,0.800740,0.490133,0.162463,0.641121,0.489447,0.141887,0.789329,0.461277
36,0.360000,-0.000841,0.034071,-0.001946,-0.999417,0.074673,0.718706,0.482573,0.000786,-0.002461,0.644352,0.489782,0.811048,-0.002812,0.800000,0.489649,0.744778,0.162461,0.641242,0.489091,0.911216,0.141503,0.789231,0.461771,0.840871,0.026846,0.817249,-0.039632,-0.574293,0.552691,0.784216,0.488724,0.000673,0.581214,0.767811,0.423244,0.747884,0.616268,0.771226,0.519561,0.943516,0.545168,0.770050,0.439927,0.927954,0.574355,0.772862,0.533567,0.736882,0.446450,0.839133,0.527321,0.835418,0.000649,0.002627,0.000194,-0.999996,0.186741,0.723540,0.904040,0.000901,0.242939,0.752740,1.141857,0.536897,0.665082,0.712810,1.218148,0.903672,-0.316712,0.720183,0.471513,0.428517,-0.321998,0.722534,1.214729,0.903055,0.664394,0.709435,0.473954,0.850311,0.581932,0.767489,0.422618,0.616317,0.771010,0.519489,0.545407,0.769919,0.440006,0.573530,0.773491,0.533503,0.446248,0.839208,0.527944,0.243874,0.754285,1.141315,0.665209,0.712550,1.217972,-0.318647,0.720340,0.471539,-0.322023,0.722104,1.214693,0.664815,0.709192,0.474450,-0.002443,0.643690,0.489463,-0.003276,0.800792,0.490175,0.162462,0.641096,0.489432,0.141897,0.789333,0.461280
37,0.370000,0.000298,0.035404,-0.003551,-0.999367,0.074713,0.718277,0.482311,0.000421,-0.002207,0.643699,0.489491,0.816154,-0.003044,0.799344,0.488986,0.735601,0.162725,0.641104,0.489247,0.907333,0.141378,0.788961,0.461519,0.840602,0.026849,0.817244,-0.039642,-0.574299,0.552687,0.784215,0.488719,0.000679,0.581209,0.767809,0.423238,0.748735,0.616264,0.771226,0.519554,0.941850,0.545163,0.770048,0.439922,0.928951,0.574352,0.772862,0.533562,0.740061,0.446446,0.839132,0.527317,0.835322,0.000692,0.002668,0.000161,-0.999996,0.186778,0.723491,0.904022,0.000973,0.242954,0.752715,1.141840,0.528458,0.665094,0.712819,1.218170,0.915376,-0.316640,0.720064,0.471454,0.514449,-0.321986,0.722478,1.214669,0.891987,0.664466,0.709380,0.473976,0.826294,0.581930,0.767499,0.422617,0.616322,0.771000,0.519486,0.545406,0.769897,0.439990,0.573522,0.773504,0.533492,0.446227,0.839217,0.527949,0.243876,0.754283,1.141318,0.665209,0.712510,1.217961,-0.318899,0.720077,0.471440,-0.322026,0.722111,1.214701,0.664810,0.709198,0.474442,-0.002419,0.643700,0.489446,-0.003121,0.798916,0.489147,0.162501,0.641169,0.489370,0.141890,0.789322,0.461280
38,0.380000,0.000279,0.035390,-0.003525,-0.999367,0.074713,0.718278,0.482307,0.000423,-0.002211,0.643703,0.489486,0.946398,-0.003040,0.799348,0.488988,0.885008,0.162721,0.641100,0.489238,0.933244,0.141381,0.788959,0.461516,0.830426,0.026921,0.817205,-0.039692,-0.574347,0.552695,0.784231,0.488730,0.000673,0.581209,0.767811,0.423249,0.747202,0.616275,0.771242,0.519561,0.946921,0.545164,0.770055,0.439937,0.929203,0.574365,0.772883,0.533572,0.739997,0.446463,0.839160,0.527332,0.833509,0.000731,0.002668,0.000149,-0.999996,0.186794,0.723503,0.904021,0.000973,0.242970,0.752746,1.141836,0.538600,0.665110,0.712866,1.218169,0.902536,-0.316624,0.720030,0.471454,0.431591,-0.321970,0.722502,1.214669,0.904518,0.664482,0.709369,0.473975,0.849202,0.581934,0.767492,0.422621,0.616324,0.771043,0.519505,0.545400,0.769911,0.440000,0.573530,0.773499,0.533499,0.446269,0.839240,0.527964,0.243871,0.754270,1.141316,0.665231,0.712554,1.217969,-0.318897,0.720074,0.471428,-0.322016,0.722124,1.214702,0.664813,0.709184,0.474444,-0.002419,0.643697,0.489437,-0.003119,0.798927,0.489155,0.162495,0.641159,0.489367,0.141895,0.789327,0.461270
39,0.390000,0.000335,0.035541,-0.003459,-0.999362,0.074704,0.718245,0.482320,0.000429,-0.002232,0.643682,0.489484,0.949659,-0.003040,0.799327,0.488969,0.887628,0.162700,0.641056,0.489286,0.929460,0.141388,0.788915,0.461542,0.827349,0.027008,0.817216,-0.039455,-0.574345,0.552701,0.784243,0.488728,0.000678,0.581210,0.767831,0.423243,0.746721,0.616275,0.771219,0.519557,0.943720,0.545166,0.770085,0.439930,0.926945,0.574365,0.772874,0.533568,0.736517,0.446491,0.839206,0.527341,0.831246,0.000605,0.002675,0.000173,-0.999996,0.186734,0.723374,0.904032,0.001119,0.242908,0.752555,1.141856,0.337444,0.665045,0.712635,1.218185,0.923295,-0.316678,0.720035,0.471457,0.443449,-0.322035,0.722319,1.214672,0.948966,0.664428,0.709327,0.473990,0.846633,0.581934,0.767493,0.422620,0.616319,0.771010,0.519487,0.545420,0.769955,0.439994,0.573526,0.773508,0.533497,0.446283,0.839286,0.527979,0.244342,0.754483,1.140740,0.665222,0.712514,1.217966,-0.318903,0.720075,0.471446,-0.322014,0.722119,1.214708,0.664814,0.709174,0.474442,-0.002422,0.643661,0.489420,-0.003115,0.798923,0.489150,0.162461,0.641090,0.489433,0.141891,0.789307,0.461276
40,0.400000,-0.000900,0.034160,-0.001984,-0.999414,0.074682,0.718695,0.482565,0.000794,-0.002447,0.644334,0.489751,0.949659,-0.002810,0.799982,0.489637,0.887628,0.162475,0.641237,0.489089,0.929460,0.141511,0.789228,0.461783,0.827349,0.026819,0.817227,-0.039718,-0.574320,0.552687,0.784221,0.488723,0.000683,0.581208,0.767812,0.423243,0.746721,0.616268,0.771243,0.519556,0.943720,0.545162,0.770048,0.439928,0.926945,0.574357,0.772874,0.533566,0.736517,0.446442,0.839126,0.527323,0.831246,0.000607,0.002676,0.000172,-0.999996,0.186737,0.723386,0.904027,0.001117,0.242910,0.752568,1.141851,0.337444,0.665048,0.712650,1.218181,0.923295,-0.316674,0.720043,0.471451,0.443449,-0.322032,0.722331,1.214666,0.948966,0.664432,0.709338,0.473986,0.846633,0.581931,0.767485,0.422606,0.616324,0.771026,0.519502,0.545404,0.769911,0.439995,0.573514,0.773519,0.533494,0.446237,0.839204,0.527953,0.244341,0.754465,1.140742,0.665222,0.712523,1.217970,-0.318896,0.720078,0.471443,-0.322017,0.722126,1.214704,0.664814,0.709184,0.474437,-0.002418,0.643657,0.489420,-0.003266,0.800804,0.490189,0.162465,0.641096,0.489438,0.141894,0.789324,0.461280
41,0.410000,-0.000894,0.034143,-0.001973,-0.999415,0.074677,0.718701,0.482562,0.000790,-0.002453,0.644342,0.489752,0.811368,-0.002813,0.799990,0.489636,0.727566,0.162469,0.641242,0.489085,0.905950,0.141506,0.789232,0.461777,0.840270,0.026798,0.817271,-0.039687,-0.574260,0.552700,0.784221,0.488729,0.000682,0.581231,0.767818,0.423252,0.745667,0.616277,0.771242,0.519571,0.942419,0.545183,0.770052,0.439932,0.928518,0.574363,0.772872,0.533574,0.734176,0.446449,0.839124,0.527317,0.833143,0.000624,0.002679,0.000147,-0.999996,0.186739,0.723395,0.904031,0.001122,0.242909,0.752588,1.141855,0.344460,0.665048,0.712693,1.218188,0.924684,-0.316669,0.720013,0.471451,0.444374,-0.322032,0.722326,1.214667,0.947822,0.664438,0.709356,0.473994,0.847443,0.581932,0.767494,0.422611,0.616320,0.771021,0.519494,0.545441,0.769932,0.440055,0.573527,0.773508,0.533496,0.446253,0.839192,0.527928,0.244345,0.754492,1.140729,0.665221,0.712572,1.217971,-0.318904,0.720077,0.471439,-0.322014,0.722118,1.214707,0.664818,0.709197,0.474448,-0.002416,0.643672,0.489420,-0.003269,0.800811,0.490188,0.162456,0.641098,0.489434,0.141883,0.789324,0.461275
42,0.420000,0.000165,0.035336,-0.003571,-0.999369,0.074707,0.718244,0.482290,0.000437,-0.002208,0.643661,0.489461,0.930175,-0.003053,0.799306,0.488997,0.893399,0.162724,0.641074,0.489194,0.946084,0.141366,0.788937,0.461507,0.826336,0.026837,0.817268,-0.039611,-0.574269,0.552695,0.784203,0.488720,0.000666,0.581222,0.767800,0.423241,0.749237,0.616270,0.771211,0.519560,0.945163,0.545175,0.770038,0.439922,0.931031,0.574357,0.772846,0.533564,0.746918,0.446452,0.839118,0.527313,0.836877,0.000701,0.002673,0.000143,-0.999996,0.186783,0.723488,0.904020,0.000970,0.242957,0.752718,1.141838,0.529947,0.665097,0.712839,1.218172,0.903919,-0.316630,0.720035,0.471448,0.433379,-0.321983,0.722463,1.214663,0.906918,0.664476,0.709387,0.473978,0.850455,0.581937,0.767484,0.422612,0.616320,0.771005,0.519502,0.545402,0.769907,0.440007,0.573549,0.773451,0.533487,0.446258,0.839193,0.527932,0.243878,0.754272,1.141317,0.665212,0.712530,1.217975,-0.318897,0.720058,0.471432,-0.322020,0.722093,1.214690,0.664808,0.709204,0.474441,-0.002481,0.643610,0.489432,-0.003126,0.798912,0.489142,0.162546,0.641124,0.489305,0.141890,0.789332,0.461279
43,0.430000,-0.000894,0.034100,-0.001934,-0.999416,0.074681,0.718695,0.482566,0.000786,-0.002455,0.644341,0.489763,0.816039,-0.002803,0.799989,0.489647,0.732295,0.162467,0.641228,0.489081,0.905440,0.141514,0.789220,0.461775,0.841943,0.026845,0.817236,-0.039667,-0.574309,0.552690,0.784216,0.488718,0.000685,0.581211,0.767808,0.423238,0.747131,0.616269,0.771230,0.519552,0.941178,0.545165,0.770047,0.439922,0.927470,0.574357,0.772866,0.533561,0.732636,0.446449,0.839131,0.527317,0.833904,0.000637,0.002626,0.000212,-0.999996,0.186738,0.723541,0.904041,0.000904,0.242938,0.752733,1.141858,0.527280,0.665079,0.712785,1.218148,0.912596,-0.316716,0.720214,0.471516,0.516773,-0.322000,0.722547,1.214731,0.894166,0.664389,0.709429,0.473953,0.826869,0.581933,0.767483,0.422608,0.616330,0.771013,0.519488,0.545409,0.769912,0.440003,0.573506,0.773509,0.533483,0.446241,0.839209,0.527943,0.243875,0.754287,1.141328,0.665218,0.712519,1.217968,-0.318645,0.720342,0.471545,-0.322035,0.722127,1.214688,0.664811,0.709195,0.474450,-0.002414,0.643684,0.489435,-0.003263,0.800792,0.490185,0.162456,0.641078,0.489427,0.141892,0.789317,0.461278
44,0.440000,0.000332,0.035359,-0.003543,-0.999368,0.074702,0.718267,0.482314,0.000430,-0.002218,0.643691,0.489506,0.816039,-0.003053,0.799336,0.488991,0.732295,0.162714,0.641093,0.489248,0.905440,0.141367,0.788948,0.461512,0.841943,0.026785,0.817246,-0.039686,-0.574297,0.552692,0.784215,0.488719,0.000671,0.581216,0.767813,0.423239,0.747131,0.616271,0.771236,0.519555,0.941178,0.545170,0.770047,0.439923,0.927470,0.574359,0.772865,0.533562,0.732636,0.446443,0.839115,0.527318,0.833904,0.000747,0.002673,0.000138,-0.999996,0.186789,0.723494,0.904020,0.000975,0.242962,0.752747,1.141835,0.527280,0.665102,0.712878,1.218174,0.912596,-0.316624,0.719997,0.471447,0.516773,-0.321978,0.722492,1.214662,0.894166,0.664483,0.709358,0.473980,0.826869,0.581929,0.767494,0.422611,0.616320,0.771026,0.519502,0.545400,0.769915,0.440002,0.573519,0.773500,0.533485,0.446261,0.839182,0.527936,0.243872,0.754285,1.141326,0.665215,0.712570,1.217966,-0.318904,0.720066,0.471430,-0.322023,0.722109,1.214695,0.664817,0.709165,0.474446,-0.002450,0.643681,0.489473,-0.003123,0.798898,0.489143,0.162488,0.641168,0.489361,0.141895,0.789321,0.461280
45,0.450000,0.000366,0.035500,-0.003469,-0.999364,0.074695,0.718247,0.482327,0.000434,-0.002239,0.643683,0.489502,0.941369,-0.003050,0.799328,0.488977,0.882786,0.162692,0.641060,0.489290,0.934163,0.141376,0.788917,0.461538,0.828409,0.026856,0.817231,-0.039690,-0.574314,0.552695,0.784213,0.488724,0.000673,0.581216,0.767802,0.423244,0.749341,0.616274,0.771229,0.519558,0.944599,0.545170,0.770041,0.439929,0.930695,0.574363,0.772865,0.533567,0.736077,0.446454,0.839128,0.527322,0.838026,0.000776,0.002666,0.000141,-0.999996,0.186784,0.723504,0.904020,0.000967,0.242961,0.752770,1.141833,0.535445,0.665101,0.712903,1.218168,0.902814,-0.316635,0.719985,0.471455,0.429612,-0.321979,0.722524,1.214670,0.903162,0.664472,0.709340,0.473975,0.848821,0.581927,0.767490,0.422612,0.616322,0.771017,0.519496,0.545407,0.769902,0.440013,0.573528,0.773496,0.533499,0.446266,0.839199,0.527940,0.243873,0.754297,1.141331,0.665209,0.712596,1.217979,-0.318907,0.720069,0.471439,-0.322017,0.722136,1.214697,0.664803,0.709144,0.474424,-0.002452,0.643643,0.489450,-0.003117,0.798923,0.489147,0.162458,0.641092,0.489430,0.141890,0.789330,0.461280
