Format Version,1.23,Take Name,linear_t2_may_15,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 10.30.14.140 AM,Total Frames in Take,2945,Total Exported Frames,2945,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,noark:Marker5,noark:Marker5,noark:Marker5,noark:Marker6,noark:Marker6,noark:Marker6,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"C4FF0","C4FF0","C4FF0","C5020","C5020","C5020","C5210","C5210","C5210","C5230","C5230","C5230","C5240","C5240","C5240","C53F0","C53F0","C53F0","C4520","C4520","C4520","C3890","C3890","C3890","C4B40","C4B40","C4B40","C3550","C3550","C3550","C51F0","C51F0","C51F0","C3660","C3660","C3660"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1530,15.300000,0.290736,0.099982,-0.153651,0.338273,0.099857,-0.176183,0.388575,0.071636,-0.233287,0.395610,0.166131,-0.219627,0.401924,0.148990,-0.122958,0.394835,0.057387,-0.138737,0.171328,0.067600,-0.476236,0.914260,0.065261,-0.523479,0.874260,0.105255,0.040375,0.975443,0.073049,0.460588,0.233616,0.072048,0.505570,0.867358,0.106819,-0.090561
1531,15.310000,0.292642,0.100101,-0.153225,0.339865,0.100408,-0.175952,0.390571,0.072014,-0.233032,0.397276,0.166730,-0.219387,0.403514,0.150053,-0.122932,0.396754,0.056927,-0.138493,0.171330,0.067583,-0.476239,0.914254,0.065237,-0.523502,0.874252,0.105257,0.040377,0.975447,0.073049,0.460585,0.233619,0.072053,0.505574,0.867362,0.106818,-0.090568
1532,15.320000,0.294441,0.100337,-0.153177,0.341889,0.100650,-0.175678,0.392723,0.071860,-0.232638,0.399174,0.167042,-0.218979,0.405112,0.150178,-0.122472,0.398787,0.056295,-0.138455,0.171341,0.067595,-0.476225,0.914251,0.065224,-0.523510,0.874249,0.105248,0.040377,0.975423,0.073058,0.460588,0.233617,0.072051,0.505569,0.867358,0.106816,-0.090559
1533,15.330000,0.296567,0.100250,-0.153147,0.343865,0.101483,-0.175549,0.395136,0.072369,-0.232345,0.401256,0.168139,-0.219040,0.407283,0.151048,-0.121994,0.400908,0.057393,-0.138267,0.171327,0.067591,-0.476229,0.914253,0.065227,-0.523501,0.874266,0.105233,0.040378,0.975454,0.073044,0.460571,0.233626,0.072050,0.505571,0.867356,0.106816,-0.090560
1534,15.340000,0.299084,0.100599,-0.153088,0.346556,0.101387,-0.175528,0.398626,0.075471,-0.233015,0.403937,0.167436,-0.218521,0.409366,0.151167,-0.121999,0.403588,0.057167,-0.137718,0.171332,0.067593,-0.476234,0.914247,0.065205,-0.523524,0.874261,0.105250,0.040377,0.975445,0.073051,0.460592,0.233619,0.072048,0.505567,0.867357,0.106819,-0.090562
1535,15.350000,0.301637,0.100705,-0.153071,0.349221,0.101227,-0.175451,0.400404,0.073234,-0.231935,0.406072,0.168908,-0.218591,0.411487,0.151773,-0.121755,0.406020,0.058343,-0.137127,0.171328,0.067600,-0.476235,0.914255,0.065253,-0.523488,0.874255,0.105244,0.040381,0.975441,0.073044,0.460587,0.233617,0.072059,0.505567,0.867361,0.106817,-0.090564
1536,15.360000,0.304137,0.101321,-0.153038,0.351803,0.101678,-0.175215,0.403186,0.073850,-0.231825,0.408997,0.168629,-0.218011,0.413903,0.152131,-0.121710,0.408640,0.058659,-0.137432,0.171328,0.067601,-0.476236,0.914246,0.065249,-0.523495,0.874266,0.105249,0.040387,0.975458,0.073061,0.460580,0.233621,0.072039,0.505571,0.867358,0.106829,-0.090556
1537,15.370000,0.306811,0.101381,-0.153078,0.354524,0.102052,-0.175246,0.406878,0.076472,-0.232414,0.411306,0.169789,-0.218209,0.416597,0.153041,-0.121425,0.411229,0.059892,-0.137137,0.171333,0.067586,-0.476238,0.914255,0.065228,-0.523505,0.874277,0.105236,0.040389,0.975444,0.073063,0.460579,0.233618,0.072057,0.505564,0.867360,0.106807,-0.090570
1538,15.380000,0.309571,0.101516,-0.153213,0.357229,0.102446,-0.175245,0.408802,0.074722,-0.231672,0.414154,0.170140,-0.218135,0.419280,0.152902,-0.121174,0.414220,0.060466,-0.137085,0.171336,0.067593,-0.476242,0.914259,0.065213,-0.523516,0.874280,0.105219,0.040385,0.975445,0.073042,0.460582,0.233617,0.072041,0.505567,0.867358,0.106805,-0.090567
1539,15.390000,0.312493,0.101962,-0.153093,0.360018,0.103138,-0.175133,0.412092,0.075251,-0.231558,0.416741,0.171011,-0.218080,0.421941,0.153458,-0.120993,0.417132,0.061063,-0.136984,0.171338,0.067574,-0.476242,0.914255,0.065214,-0.523510,0.874269,0.105231,0.040377,0.975443,0.073054,0.460582,0.233605,0.072040,0.505571,0.867362,0.106824,-0.090559
1540,15.400000,0.315446,0.102038,-0.153567,0.363066,0.103683,-0.175023,0.415190,0.075810,-0.231214,0.420015,0.171420,-0.217791,0.424767,0.154158,-0.120984,0.420089,0.061010,-0.136980,0.171341,0.067584,-0.476236,0.914263,0.065216,-0.523519,0.874271,0.105235,0.040375,0.975449,0.073059,0.460580,0.233618,0.072052,0.505568,0.867361,0.106813,-0.090551
1541,15.410000,0.318724,0.102896,-0.153392,0.366440,0.103922,-0.175153,0.419578,0.079126,-0.231814,0.423101,0.172171,-0.217752,0.427595,0.155306,-0.120993,0.423594,0.061566,-0.136711,0.171332,0.067586,-0.476241,0.914259,0.065217,-0.523508,0.874261,0.105247,0.040387,0.975445,0.073062,0.460581,0.233625,0.072049,0.505566,0.867362,0.106824,-0.090555
1542,15.420000,0.321951,0.103501,-0.153771,0.369826,0.104873,-0.175317,0.422550,0.078974,-0.231556,0.426357,0.172550,-0.217592,0.430792,0.156343,-0.121100,0.427039,0.063242,-0.136942,0.171337,0.067597,-0.476239,0.914257,0.065216,-0.523509,0.874258,0.105238,0.040388,0.975457,0.073062,0.460580,0.233614,0.072037,0.505577,0.867360,0.106818,-0.090560
1543,15.430000,0.325485,0.104299,-0.154214,0.373145,0.106299,-0.175581,0.425816,0.079147,-0.231514,0.429360,0.174679,-0.218058,0.433909,0.157915,-0.121074,0.430613,0.064365,-0.136985,0.171324,0.067594,-0.476241,0.914251,0.065221,-0.523509,0.874267,0.105230,0.040381,0.975465,0.073048,0.460577,0.233616,0.072051,0.505567,0.867355,0.106819,-0.090558
1544,15.440000,0.329044,0.105062,-0.154325,0.376770,0.107190,-0.175852,0.429783,0.080395,-0.231797,0.432768,0.175845,-0.218231,0.437194,0.158896,-0.121456,0.434345,0.065256,-0.138002,0.171325,0.067599,-0.476235,0.914250,0.065211,-0.523518,0.874259,0.105245,0.040384,0.975452,0.073052,0.460582,0.233618,0.072055,0.505574,0.867366,0.106809,-0.090562
1545,15.450000,0.332883,0.105790,-0.154799,0.380719,0.107914,-0.176360,0.433833,0.081130,-0.232115,0.436156,0.176969,-0.218708,0.440820,0.160281,-0.122172,0.438466,0.067199,-0.137352,0.171331,0.067595,-0.476228,0.914244,0.065210,-0.523517,0.874257,0.105246,0.040387,0.975440,0.073035,0.460590,0.233618,0.072057,0.505580,0.867362,0.106814,-0.090549
1546,15.460000,0.336868,0.106369,-0.155178,0.384878,0.108366,-0.176910,0.437854,0.082443,-0.232426,0.440019,0.178075,-0.218920,0.444727,0.161092,-0.122347,0.442569,0.067491,-0.138083,0.171326,0.067583,-0.476233,0.914249,0.065206,-0.523520,0.874260,0.105242,0.040381,0.975442,0.073057,0.460589,0.233615,0.072056,0.505579,0.867360,0.106812,-0.090554
1547,15.470000,0.340968,0.106979,-0.155579,0.388724,0.109240,-0.177036,0.442136,0.083448,-0.232850,0.443880,0.178738,-0.219140,0.448409,0.161433,-0.122445,0.446519,0.068543,-0.138305,0.171326,0.067597,-0.476234,0.914249,0.065225,-0.523506,0.874261,0.105236,0.040373,0.975444,0.073050,0.460601,0.233608,0.072064,0.505571,0.867355,0.106815,-0.090557
1548,15.480000,0.345046,0.107103,-0.156248,0.393253,0.109507,-0.177346,0.446248,0.084151,-0.233053,0.448018,0.179549,-0.219309,0.451878,0.163191,-0.122927,0.450813,0.068917,-0.138900,0.171339,0.067604,-0.476233,0.914246,0.065206,-0.523510,0.874254,0.105242,0.040389,0.975459,0.073062,0.460577,0.233617,0.072056,0.505580,0.867364,0.106798,-0.090568
1549,15.490000,0.349375,0.107735,-0.156312,0.396862,0.110662,-0.177579,0.450662,0.084591,-0.233032,0.451461,0.179484,-0.219729,0.456334,0.163106,-0.122744,0.455242,0.069681,-0.138651,0.171334,0.067594,-0.476233,0.914250,0.065201,-0.523526,0.874264,0.105246,0.040384,0.975468,0.073078,0.460582,0.233620,0.072051,0.505575,0.867363,0.106809,-0.090568
1550,15.500000,0.353540,0.108188,-0.156495,0.401359,0.111010,-0.177785,0.455156,0.085270,-0.233210,0.456313,0.180117,-0.219733,0.460916,0.163311,-0.122354,0.459369,0.070152,-0.138747,0.171335,0.067601,-0.476233,0.914250,0.065183,-0.523541,0.874269,0.105234,0.040387,0.975470,0.073044,0.460577,0.233621,0.072053,0.505574,0.867362,0.106794,-0.090565
1551,15.510000,0.357977,0.108413,-0.156951,0.406042,0.110774,-0.178093,0.459899,0.085289,-0.233315,0.459935,0.180497,-0.219923,0.464621,0.164917,-0.123065,0.463772,0.070792,-0.138856,0.171333,0.067597,-0.476237,0.914253,0.065242,-0.523494,0.874272,0.105236,0.040384,0.975459,0.073065,0.460591,0.233612,0.072047,0.505577,0.867365,0.106803,-0.090563
1552,15.520000,0.362503,0.108175,-0.157564,0.410115,0.111977,-0.178356,0.464406,0.085837,-0.233714,0.465327,0.181385,-0.219886,0.469130,0.164266,-0.123296,0.468576,0.070780,-0.138826,0.171334,0.067594,-0.476232,0.914259,0.065232,-0.523497,0.874266,0.105227,0.040382,0.975470,0.073071,0.460584,0.233618,0.072055,0.505573,0.867383,0.106792,-0.090577
1553,15.530000,0.367181,0.108751,-0.157965,0.415308,0.111383,-0.178891,0.469152,0.086487,-0.234208,0.469921,0.181908,-0.220186,0.473793,0.164234,-0.123532,0.472933,0.071268,-0.139763,0.171336,0.067592,-0.476234,0.914251,0.065238,-0.523491,0.874267,0.105245,0.040383,0.975476,0.073082,0.460574,0.233616,0.072051,0.505571,0.867366,0.106811,-0.090569
1554,15.540000,0.371664,0.108530,-0.158718,0.419507,0.112313,-0.179501,0.473874,0.087011,-0.234841,0.474522,0.182497,-0.220718,0.478522,0.164801,-0.124032,0.477820,0.071739,-0.140345,0.171335,0.067585,-0.476237,0.914269,0.065236,-0.523496,0.874257,0.105254,0.040383,0.975438,0.073043,0.460582,0.233615,0.072045,0.505579,0.867365,0.106806,-0.090566
1555,15.550000,0.376559,0.108729,-0.159395,0.424437,0.112506,-0.180321,0.478671,0.087987,-0.235657,0.479166,0.183032,-0.220998,0.482685,0.166188,-0.124869,0.482677,0.072366,-0.140959,0.171334,0.067590,-0.476226,0.914250,0.065192,-0.523535,0.874270,0.105236,0.040376,0.975444,0.073057,0.460585,0.233618,0.072060,0.505574,0.867357,0.106802,-0.090557
1556,15.560000,0.381355,0.109328,-0.159600,0.429529,0.112665,-0.180708,0.483440,0.088554,-0.236121,0.484298,0.181989,-0.220594,0.487458,0.165832,-0.124831,0.487739,0.073760,-0.141703,0.171332,0.067583,-0.476229,0.914257,0.065243,-0.523495,0.874266,0.105244,0.040375,0.975462,0.073073,0.460578,0.233615,0.072052,0.505575,0.867364,0.106804,-0.090564
1557,15.570000,0.386235,0.109899,-0.160094,0.434271,0.113280,-0.180921,0.489273,0.091628,-0.237068,0.488744,0.182786,-0.220728,0.491793,0.166757,-0.125163,0.492389,0.073247,-0.142071,0.171327,0.067584,-0.476231,0.914256,0.065231,-0.523505,0.874268,0.105246,0.040385,0.975444,0.073068,0.460588,0.233617,0.072050,0.505579,0.867358,0.106810,-0.090562
1558,15.580000,0.390684,0.110043,-0.160174,0.438478,0.114355,-0.181006,0.493377,0.090395,-0.236236,0.492333,0.185670,-0.221458,0.496190,0.167011,-0.124874,0.497177,0.074290,-0.141795,0.171325,0.067597,-0.476232,0.914247,0.065240,-0.523491,0.874256,0.105254,0.040383,0.975414,0.073066,0.460579,0.233620,0.072053,0.505576,0.867369,0.106808,-0.090562
1559,15.590000,0.395283,0.109720,-0.160536,0.443066,0.114372,-0.180895,0.498252,0.090160,-0.236036,0.497069,0.185429,-0.221420,0.500382,0.167758,-0.124825,0.501776,0.074836,-0.141388,0.171334,0.067589,-0.476236,0.914252,0.065235,-0.523496,0.874264,0.105241,0.040379,0.975451,0.073074,0.460587,0.233606,0.072052,0.505574,0.867362,0.106811,-0.090557
1560,15.600000,0.399764,0.109348,-0.160773,0.448034,0.113484,-0.181011,0.502799,0.090050,-0.235772,0.501364,0.185507,-0.221437,0.504886,0.167195,-0.124602,0.506229,0.074885,-0.141200,0.171329,0.067590,-0.476238,0.914261,0.065232,-0.523505,0.874256,0.105244,0.040379,0.975448,0.073067,0.460576,0.233618,0.072058,0.505572,0.867359,0.106811,-0.090566
1561,15.610000,0.404156,0.109405,-0.160696,0.452099,0.113573,-0.181097,0.507295,0.089291,-0.235815,0.506292,0.184588,-0.221164,0.509427,0.166811,-0.124773,0.510375,0.073646,-0.141379,0.171340,0.067602,-0.476234,0.914247,0.065241,-0.523488,0.874258,0.105253,0.040373,0.975434,0.073069,0.460589,0.233617,0.072039,0.505578,0.867366,0.106809,-0.090574
1562,15.620000,0.408367,0.108444,-0.161173,0.456551,0.112415,-0.181302,0.511511,0.088410,-0.236075,0.511005,0.184099,-0.221172,0.513853,0.165736,-0.124735,0.514369,0.072110,-0.141904,0.171330,0.067589,-0.476238,0.914244,0.065214,-0.523523,0.874264,0.105252,0.040376,0.975447,0.073073,0.460577,0.233613,0.072044,0.505567,0.867364,0.106822,-0.090568
1563,15.630000,0.412572,0.107808,-0.161624,0.460948,0.111668,-0.181637,0.515984,0.087893,-0.236502,0.515519,0.183412,-0.220993,0.518238,0.164306,-0.124670,0.518478,0.071448,-0.142028,0.171323,0.067589,-0.476244,0.914243,0.065205,-0.523521,0.874266,0.105236,0.040366,0.975437,0.073045,0.460575,0.233612,0.072046,0.505569,0.867366,0.106802,-0.090568
1564,15.640000,0.416576,0.107607,-0.162023,0.464775,0.111781,-0.181806,0.520014,0.087954,-0.236767,0.519255,0.182814,-0.220931,0.522389,0.163676,-0.124843,0.522306,0.070913,-0.142198,0.171327,0.067587,-0.476243,0.914250,0.065231,-0.523505,0.874249,0.105255,0.040384,0.975444,0.073058,0.460583,0.233607,0.072047,0.505570,0.867373,0.106807,-0.090574
1565,15.650000,0.420565,0.107236,-0.162211,0.468864,0.111617,-0.182160,0.524717,0.089463,-0.237781,0.523137,0.182509,-0.221011,0.526303,0.163782,-0.124637,0.526583,0.071188,-0.142754,0.171331,0.067599,-0.476248,0.914251,0.065214,-0.523516,0.874263,0.105241,0.040379,0.975443,0.073047,0.460586,0.233619,0.072049,0.505560,0.867370,0.106802,-0.090574
1566,15.660000,0.424561,0.107388,-0.162481,0.472686,0.111952,-0.182414,0.528214,0.088874,-0.237549,0.527141,0.183404,-0.221521,0.530055,0.163758,-0.124996,0.530452,0.070772,-0.143185,0.171335,0.067603,-0.476241,0.914243,0.065231,-0.523514,0.874264,0.105239,0.040373,0.975438,0.073040,0.460583,0.233612,0.072055,0.505567,0.867364,0.106796,-0.090574
1567,15.670000,0.428468,0.107903,-0.162463,0.476572,0.112191,-0.182604,0.531835,0.088552,-0.237566,0.531188,0.184142,-0.221442,0.533776,0.164129,-0.125095,0.534326,0.071294,-0.143203,0.171327,0.067588,-0.476240,0.914235,0.065230,-0.523511,0.874258,0.105248,0.040380,0.975438,0.073044,0.460586,0.233609,0.072049,0.505566,0.867367,0.106794,-0.090576
1568,15.680000,0.432183,0.107967,-0.162644,0.480378,0.112862,-0.182491,0.535564,0.088724,-0.237603,0.536043,0.182008,-0.220576,0.537385,0.164099,-0.125094,0.538162,0.071403,-0.143615,0.171332,0.067588,-0.476249,0.914257,0.065232,-0.523510,0.874244,0.105261,0.040379,0.975459,0.073085,0.460575,0.233610,0.072055,0.505574,0.867358,0.106807,-0.090566
1569,15.690000,0.435575,0.108202,-0.162995,0.484047,0.112541,-0.182860,0.539536,0.090639,-0.237699,0.539716,0.182197,-0.220699,0.540742,0.164714,-0.125150,0.541741,0.072129,-0.143396,0.171332,0.067600,-0.476240,0.914239,0.065233,-0.523506,0.874259,0.105251,0.040376,0.975430,0.073071,0.460574,0.233617,0.072056,0.505568,0.867365,0.106797,-0.090572
1570,15.700000,0.438913,0.108490,-0.163009,0.487060,0.113473,-0.182508,0.543018,0.090918,-0.237200,0.542779,0.182973,-0.220537,0.543926,0.165169,-0.124666,0.544918,0.072898,-0.142925,0.171336,0.067587,-0.476247,0.914245,0.065233,-0.523504,0.874260,0.105247,0.040381,0.975439,0.073044,0.460585,0.233619,0.072050,0.505561,0.867359,0.106817,-0.090570
1571,15.710000,0.441963,0.108773,-0.162650,0.490431,0.113333,-0.182152,0.546115,0.090168,-0.236334,0.546005,0.183493,-0.220018,0.546365,0.166388,-0.124285,0.548016,0.073430,-0.142306,0.171334,0.067588,-0.476241,0.914261,0.065200,-0.523529,0.874265,0.105250,0.040380,0.975444,0.073053,0.460588,0.233617,0.072053,0.505562,0.867359,0.106804,-0.090570
1572,15.720000,0.445023,0.109381,-0.161876,0.493554,0.113789,-0.181367,0.549822,0.091849,-0.235861,0.548997,0.183741,-0.219623,0.549245,0.166921,-0.123556,0.551011,0.074163,-0.141208,0.171335,0.067599,-0.476239,0.914245,0.065225,-0.523508,0.874259,0.105253,0.040381,0.975467,0.073071,0.460574,0.233613,0.072053,0.505569,0.867367,0.106798,-0.090564
1573,15.730000,0.447723,0.109559,-0.161559,0.496142,0.114446,-0.180751,0.552718,0.090654,-0.234421,0.551560,0.184609,-0.218723,0.551956,0.167577,-0.122794,0.553947,0.074631,-0.139952,0.171332,0.067584,-0.476244,0.914245,0.065233,-0.523494,0.874268,0.105255,0.040383,0.975436,0.073037,0.460579,0.233619,0.072040,0.505559,0.867594,0.106628,-0.090525
1574,15.740000,0.450394,0.109805,-0.161201,0.499178,0.114314,-0.180218,0.555889,0.091209,-0.233874,0.554197,0.185073,-0.218120,0.554413,0.168110,-0.122252,0.556581,0.075218,-0.139258,0.171331,0.067593,-0.476248,0.914258,0.065222,-0.523517,0.874259,0.105246,0.040378,0.975456,0.073050,0.460565,0.233618,0.072050,0.505563,0.867358,0.106808,-0.090576
1575,15.750000,0.453177,0.109763,-0.161047,0.501482,0.115138,-0.179823,0.558933,0.091726,-0.233359,0.556879,0.185787,-0.217686,0.556826,0.168524,-0.121627,0.559203,0.075584,-0.138747,0.171330,0.067582,-0.476248,0.914239,0.065210,-0.523527,0.874259,0.105246,0.040367,0.975438,0.073023,0.460584,0.233611,0.072052,0.505559,0.867366,0.106793,-0.090581
1576,15.760000,0.455847,0.109768,-0.160934,0.504042,0.115337,-0.179742,0.561387,0.092258,-0.233278,0.559431,0.185591,-0.217229,0.559157,0.168631,-0.121354,0.561776,0.075599,-0.138606,0.171333,0.067588,-0.476241,0.914262,0.065242,-0.523507,0.874262,0.105244,0.040378,0.975432,0.073041,0.460575,0.233613,0.072044,0.505565,0.867366,0.106807,-0.090569
1577,15.770000,0.458418,0.109714,-0.160912,0.506876,0.115040,-0.179464,0.563818,0.091824,-0.233188,0.562032,0.185575,-0.217216,0.562209,0.167845,-0.121185,0.564283,0.074971,-0.138823,0.171329,0.067590,-0.476250,0.914246,0.065215,-0.523540,0.874266,0.105244,0.040370,0.975443,0.073041,0.460575,0.233611,0.072052,0.505565,0.867368,0.106791,-0.090583
1578,15.780000,0.460675,0.109704,-0.160826,0.509029,0.115154,-0.179355,0.566114,0.091829,-0.233267,0.564106,0.185505,-0.216889,0.564649,0.166968,-0.120806,0.566586,0.074554,-0.138878,0.171324,0.067590,-0.476251,0.914243,0.065266,-0.523502,0.874266,0.105238,0.040374,0.975439,0.073027,0.460569,0.233615,0.072052,0.505556,0.867365,0.106816,-0.090576
1579,15.790000,0.462899,0.109209,-0.160655,0.511448,0.114772,-0.179174,0.568442,0.091466,-0.233102,0.566588,0.184643,-0.216507,0.566784,0.166599,-0.120510,0.568971,0.075271,-0.138335,0.171329,0.067595,-0.476247,0.914249,0.065231,-0.523530,0.874264,0.105245,0.040373,0.975441,0.073044,0.460569,0.233617,0.072050,0.505565,0.867363,0.106801,-0.090574
1580,15.800000,0.464871,0.109017,-0.160393,0.513467,0.114209,-0.178790,0.570303,0.090719,-0.232681,0.568909,0.184311,-0.215814,0.567974,0.166331,-0.120624,0.570687,0.073647,-0.138352,0.171326,0.067583,-0.476249,0.914238,0.065236,-0.523513,0.874247,0.105247,0.040364,0.975430,0.073045,0.460580,0.233612,0.072039,0.505557,0.867362,0.106808,-0.090574
1581,15.810000,0.466789,0.108592,-0.159935,0.515414,0.113734,-0.178504,0.572295,0.090338,-0.231915,0.571047,0.183918,-0.215212,0.570318,0.166168,-0.119921,0.572249,0.073032,-0.137664,0.171328,0.067588,-0.476240,0.914240,0.065242,-0.523507,0.874253,0.105242,0.040376,0.975438,0.073061,0.460577,0.233610,0.072041,0.505562,0.867360,0.106801,-0.090569
1582,15.820000,0.468253,0.108665,-0.159464,0.516969,0.113685,-0.177885,0.574195,0.090141,-0.231237,0.573256,0.183487,-0.214546,0.572592,0.164945,-0.118659,0.573696,0.072734,-0.136879,0.171323,0.067581,-0.476246,0.914240,0.065264,-0.523502,0.874258,0.105249,0.040376,0.975430,0.073051,0.460587,0.233608,0.072060,0.505560,0.867362,0.106813,-0.090560
1583,15.830000,0.469982,0.108436,-0.158998,0.518719,0.113686,-0.177119,0.575846,0.089271,-0.230227,0.574711,0.183334,-0.214015,0.573840,0.165322,-0.118166,0.575414,0.072505,-0.136078,0.171322,0.067590,-0.476247,0.914250,0.065231,-0.523523,0.874249,0.105251,0.040366,0.975450,0.073089,0.460564,0.233612,0.072064,0.505557,0.867354,0.106816,-0.090567
1584,15.840000,0.471559,0.108712,-0.158528,0.520246,0.113765,-0.176606,0.577586,0.089947,-0.229805,0.576664,0.183476,-0.213116,0.575274,0.165566,-0.117723,0.576760,0.072941,-0.135433,0.171325,0.067580,-0.476249,0.914234,0.065237,-0.523526,0.874251,0.105247,0.040371,0.975438,0.073052,0.460571,0.233612,0.072042,0.505570,0.867358,0.106808,-0.090560
1585,15.850000,0.473080,0.108642,-0.158320,0.521783,0.113550,-0.176488,0.579125,0.090074,-0.229280,0.577969,0.183640,-0.212852,0.576321,0.166269,-0.117199,0.578392,0.073656,-0.134743,0.171327,0.067586,-0.476235,0.914236,0.065231,-0.523524,0.874260,0.105246,0.040380,0.975441,0.073035,0.460576,0.233606,0.072043,0.505569,0.867365,0.106804,-0.090569
1586,15.860000,0.474314,0.108797,-0.158063,0.523099,0.113749,-0.176225,0.580719,0.090714,-0.229058,0.579311,0.183978,-0.212681,0.577939,0.166588,-0.117223,0.579977,0.073711,-0.134692,0.171328,0.067596,-0.476242,0.914249,0.065257,-0.523501,0.874255,0.105246,0.040372,0.975456,0.073040,0.460575,0.233610,0.072062,0.505563,0.867364,0.106801,-0.090567
1587,15.870000,0.475833,0.109171,-0.157844,0.524769,0.113614,-0.176146,0.582086,0.090331,-0.228820,0.580123,0.184160,-0.212676,0.579280,0.166447,-0.116864,0.581310,0.073789,-0.134646,0.171324,0.067578,-0.476248,0.914251,0.065264,-0.523498,0.874253,0.105255,0.040364,0.975454,0.073047,0.460578,0.233608,0.072060,0.505564,0.867356,0.106798,-0.090577
1588,15.880000,0.476957,0.108963,-0.157672,0.525756,0.114089,-0.175614,0.583242,0.090459,-0.228560,0.581782,0.184324,-0.212125,0.580383,0.166770,-0.116678,0.582528,0.073640,-0.134295,0.171300,0.067617,-0.476228,0.914249,0.065237,-0.523516,0.874258,0.105251,0.040365,0.975445,0.073064,0.460578,0.233615,0.072042,0.505562,0.867363,0.106805,-0.090580
1589,15.890000,0.478216,0.109060,-0.157436,0.526944,0.114213,-0.175361,0.584366,0.090705,-0.228327,0.582994,0.184257,-0.212068,0.581476,0.167194,-0.116614,0.583637,0.073835,-0.133973,0.171327,0.067585,-0.476245,0.914244,0.065239,-0.523514,0.874247,0.105261,0.040368,0.975439,0.073061,0.460568,0.233606,0.072061,0.505566,0.867363,0.106812,-0.090581
1590,15.900000,0.479164,0.108956,-0.157202,0.527944,0.113900,-0.175364,0.585455,0.090459,-0.228059,0.584102,0.183987,-0.211832,0.582146,0.167421,-0.116509,0.584547,0.073951,-0.133547,0.171318,0.067579,-0.476239,0.914248,0.065253,-0.523502,0.874246,0.105257,0.040374,0.975441,0.073038,0.460573,0.233614,0.072057,0.505559,0.867358,0.106802,-0.090575
1591,15.910000,0.480037,0.108679,-0.156951,0.528777,0.113663,-0.175042,0.586318,0.090111,-0.227610,0.584967,0.183726,-0.211676,0.583232,0.166836,-0.116072,0.585315,0.073382,-0.133352,0.171326,0.067585,-0.476242,0.914245,0.065253,-0.523492,0.874233,0.105254,0.040372,0.975435,0.073049,0.460565,0.233610,0.072059,0.505555,0.867356,0.106809,-0.090568
1592,15.920000,0.480735,0.108656,-0.156632,0.529985,0.112597,-0.175112,0.587089,0.089378,-0.227286,0.585863,0.183198,-0.211510,0.584488,0.165714,-0.115526,0.585840,0.072614,-0.133092,0.171328,0.067590,-0.476240,0.914251,0.065241,-0.523511,0.874246,0.105263,0.040376,0.975447,0.073037,0.460578,0.233612,0.072050,0.505571,0.867365,0.106820,-0.090579
1593,15.930000,0.481545,0.108213,-0.156445,0.530364,0.112991,-0.174559,0.587662,0.089080,-0.227213,0.586998,0.182446,-0.211241,0.585253,0.165694,-0.115570,0.586342,0.071864,-0.133047,0.171336,0.067585,-0.476244,0.914243,0.065245,-0.523496,0.874250,0.105257,0.040380,0.975446,0.073049,0.460583,0.233614,0.072053,0.505559,0.867359,0.106802,-0.090571
1594,15.940000,0.481956,0.107945,-0.156213,0.530851,0.112656,-0.174398,0.588254,0.088451,-0.226842,0.587793,0.182007,-0.210931,0.585962,0.165337,-0.115282,0.586842,0.071507,-0.132768,0.171330,0.067598,-0.476242,0.914240,0.065219,-0.523530,0.874258,0.105257,0.040387,0.975441,0.073042,0.460576,0.233613,0.072043,0.505569,0.867357,0.106813,-0.090569
1595,15.950000,0.482433,0.107822,-0.155884,0.531231,0.112450,-0.174049,0.588645,0.088059,-0.226515,0.588368,0.181733,-0.210585,0.586431,0.164922,-0.115003,0.587438,0.071169,-0.132408,0.171294,0.067610,-0.476221,0.914240,0.065208,-0.523539,0.874263,0.105244,0.040373,0.975443,0.073035,0.460576,0.233615,0.072054,0.505572,0.867357,0.106806,-0.090573
