Format Version,1.23,Take Name,rotation_random_t1_apr_30,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-30 03.22.56.245 PM,Total Frames in Take,6990,Total Exported Frames,6990,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,noark:Marker1,noark:Marker1,noark:Marker1,noark:Marker2,noark:Marker2,noark:Marker2,noark:Marker3,noark:Marker3,noark:Marker3,noark:Marker4,noark:Marker4,noark:Marker4,table:Marker1,table:Marker1,table:Marker1,table:Marker2,table:Marker2,table:Marker2,table:Marker3,table:Marker3,table:Marker3,table:Marker4,table:Marker4,table:Marker4,table:Marker5,table:Marker5,table:Marker5,table:Marker6,table:Marker6,table:Marker6
,ID,"C51B0","C51B0","C51B0","C5470","C5470","C5470","C5660","C5660","C5660","C5100","C5100","C5100","C4C80","C4C80","C4C80","C4CE0","C4CE0","C4CE0","C55E0","C55E0","C55E0","C4CB0","C4CB0","C4CB0","C52D0","C52D0","C52D0","C5610","C5610","C5610"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24,0.240000,0.146391,0.195272,0.325064,0.143030,0.140073,0.146697,0.081647,0.160068,0.137234,0.064036,0.145493,0.218428,-0.000950,0.112865,0.765666,-0.565974,0.085431,0.841381,0.419440,0.068232,0.835631,-0.131001,0.115544,0.763638,-0.569242,0.077748,0.099161,0.413576,0.065066,0.093233
25,0.250000,0.146389,0.195289,0.325081,0.143042,0.140099,0.146803,0.081656,0.160083,0.137255,0.064024,0.145501,0.218445,-0.000950,0.112879,0.765664,-0.565970,0.085433,0.841391,0.419439,0.068245,0.835634,-0.131003,0.115542,0.763653,-0.569238,0.077750,0.099164,0.413574,0.065056,0.093231
26,0.260000,0.146384,0.195258,0.325109,0.143020,0.140111,0.146818,0.081639,0.160096,0.137264,0.064012,0.145501,0.218461,-0.000950,0.112861,0.765672,-0.565969,0.085427,0.841378,0.419435,0.068241,0.835627,-0.130956,0.115610,0.763651,-0.569237,0.077743,0.099171,0.413579,0.065057,0.093235
27,0.270000,0.146390,0.195260,0.325125,0.142996,0.140071,0.146843,0.081629,0.160070,0.137279,0.064029,0.145482,0.218488,-0.000952,0.112856,0.765674,-0.565974,0.085435,0.841382,0.419444,0.068235,0.835629,-0.131002,0.115530,0.763643,-0.569252,0.077729,0.099168,0.413578,0.065071,0.093236
28,0.280000,0.146415,0.195271,0.325144,0.143000,0.140058,0.146851,0.081646,0.160093,0.137292,0.064024,0.145465,0.218496,-0.000956,0.112868,0.765677,-0.565970,0.085448,0.841394,0.419441,0.068231,0.835627,-0.131007,0.115544,0.763655,-0.569235,0.077742,0.099170,0.413577,0.065052,0.093247
29,0.290000,0.146443,0.195292,0.325135,0.143005,0.140064,0.146868,0.081657,0.160113,0.137327,0.064032,0.145485,0.218506,-0.000964,0.112862,0.765681,-0.565972,0.085440,0.841388,0.419439,0.068244,0.835648,-0.130968,0.115601,0.763651,-0.569250,0.077739,0.099182,0.413569,0.065054,0.093245
30,0.300000,0.146453,0.195274,0.325158,0.143045,0.140082,0.146854,0.081663,0.160118,0.137330,0.064052,0.145477,0.218510,-0.000960,0.112864,0.765671,-0.565970,0.085435,0.841385,0.419435,0.068244,0.835649,-0.131007,0.115533,0.763659,-0.569245,0.077733,0.099179,0.413574,0.065073,0.093250
31,0.310000,0.146513,0.195349,0.325142,0.143047,0.140091,0.146853,0.081664,0.160115,0.137315,0.064057,0.145487,0.218523,-0.000959,0.112863,0.765687,-0.565969,0.085432,0.841387,0.419449,0.068224,0.835653,-0.130963,0.115601,0.763654,-0.569242,0.077749,0.099176,0.413570,0.065058,0.093246
32,0.320000,0.146541,0.195368,0.325136,0.143057,0.140002,0.146867,0.081668,0.160083,0.137303,0.064094,0.145524,0.218534,-0.000955,0.112866,0.765676,-0.565961,0.085429,0.841380,0.419437,0.068246,0.835639,-0.131007,0.115554,0.763649,-0.569244,0.077746,0.099180,0.413561,0.065076,0.093233
33,0.330000,0.146606,0.195384,0.325110,0.143060,0.140012,0.146855,0.081685,0.160071,0.137305,0.064110,0.145497,0.218504,-0.000966,0.112857,0.765684,-0.565967,0.085430,0.841384,0.419440,0.068239,0.835654,-0.131010,0.115550,0.763652,-0.569236,0.077740,0.099185,0.413594,0.065062,0.093235
