Format Version,1.23,Take Name,rotation_random_t0_mixed_may_12,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-12 06.55.00.540 PM,Total Frames in Take,4461,Total Exported Frames,4461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
585,5.850000,0.000023,-0.000279,0.000409,1.000000,0.320728,0.078769,0.036833,0.000752,-0.178005,0.063882,-0.429486,0.720289,0.565648,0.062113,-0.470223,0.867896,0.620187,0.071818,0.513774,0.934432,-0.122386,0.069658,0.552971,0.812433,0.515310,0.103576,-0.037611,0.895289,0.523613,0.101569,0.091575,0.000000,0.023170,-0.851531,0.005138,-0.523767,0.195310,0.097203,-0.140518,0.000905,0.238859,0.139399,-0.235391,0.000001,0.141853,0.137209,-0.231772,0.000001,0.194841,0.074172,-0.178270,0.000001,0.251790,0.136620,-0.007789,0.000001,0.248278,0.139180,-0.105245,0.000001,0.143853,0.136097,-0.101228,0.000001,0.251068,0.040566,-0.105411,0.000001,0.144330,0.044310,-0.235150,0.000001,0.145540,0.041281,-0.101894,0.000001,0.240906,0.046227,-0.239078,0.000000,0.147090,0.134170,-0.004471,0.000001,,,,,,,,,,0.255287,0.042829,-0.010293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239463,0.140153,-0.234767,0.240502,0.045782,-0.238847,0.145828,0.134772,-0.004233,0.142015,0.137880,-0.230666,0.194723,0.073974,-0.178769,0.252285,0.137095,-0.008322,0.249174,0.137779,-0.105315,0.142585,0.134995,-0.101592,0.251843,0.042571,-0.105976,,,,0.146383,0.038880,-0.102667,-0.176971,0.063468,-0.429008,0.565604,0.062270,-0.470681,0.620413,0.071335,0.513673,-0.122829,0.069884,0.553220,0.515317,0.103249,-0.038116,0.522761,0.102660,0.092167
586,5.860000,-0.000001,-0.000265,0.000406,1.000000,0.320713,0.078764,0.036829,0.000802,-0.178032,0.063857,-0.429476,0.695052,0.565619,0.062081,-0.470233,0.877201,0.620185,0.071833,0.513762,0.873139,-0.122387,0.069680,0.552979,0.864273,0.515293,0.103566,-0.037622,0.842344,0.523600,0.101565,0.091564,0.593848,0.706440,-0.516600,-0.459338,-0.151906,0.204622,0.112319,-0.140849,0.000922,0.128828,0.113407,-0.224107,0.000001,0.173162,0.028247,-0.209606,0.000001,0.217069,0.112052,-0.183285,0.000001,0.173805,0.178231,-0.010209,0.000001,0.152474,0.151763,-0.101647,0.000001,0.200862,0.060395,-0.086131,0.000001,0.237833,0.191938,-0.130498,0.000001,0.252959,0.065220,-0.239828,0.000001,0.283254,0.098015,-0.114232,0.000001,0.208983,0.150028,-0.254649,0.000000,0.221608,0.086215,0.004858,0.000001,,,,,,,,,,0.255390,0.043072,-0.007271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142397,0.137931,-0.228099,,,,0.252320,0.137317,-0.005412,0.239797,0.139918,-0.231918,0.194969,0.074271,-0.176078,0.145947,0.135023,-0.001454,0.142795,0.135182,-0.098760,0.249290,0.138062,-0.102459,0.146605,0.038816,-0.099715,0.240901,0.045739,-0.235845,0.251979,0.042648,-0.102865,-0.176986,0.063459,-0.428992,0.565608,0.062235,-0.470699,0.620389,0.071385,0.513638,-0.122815,0.069890,0.553238,0.515288,0.103256,-0.038171,0.522651,0.102664,0.092294
587,5.870000,-0.000149,-0.000296,0.000269,1.000000,0.320769,0.078648,0.036818,0.000829,-0.177951,0.063741,-0.429514,0.695052,0.565702,0.061749,-0.470223,0.877201,0.620209,0.071777,0.513772,0.873139,-0.122366,0.069838,0.552943,0.864273,0.515361,0.103375,-0.037628,0.842344,0.523659,0.101410,0.091559,0.593848,0.024941,-0.850912,0.005435,-0.524688,0.195781,0.097500,-0.134827,0.000861,0.239424,0.139595,-0.229701,0.000001,0.142417,0.137148,-0.226291,0.000001,0.195459,0.074381,-0.172526,0.000001,0.251858,0.137380,-0.002065,0.000001,0.248556,0.139704,-0.099534,0.000001,0.144130,0.136344,-0.095741,0.000001,0.251616,0.041098,-0.099465,0.000001,0.145156,0.044248,-0.229447,0.000001,0.146079,0.041532,-0.096183,0.000001,0.241734,0.046421,-0.233167,0.000000,0.147158,0.134651,0.001027,0.000001,,,,,,,,,,0.255461,0.043253,-0.004180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239949,0.139807,-0.228959,0.241289,0.045661,-0.232803,0.145828,0.134742,0.001190,0.142681,0.137973,-0.225252,0.195255,0.074516,-0.172889,0.252380,0.137508,-0.002439,0.249370,0.139701,-0.100297,0.142827,0.135181,-0.095927,0.252314,0.042792,-0.099867,,,,0.146770,0.038989,-0.096780,-0.176989,0.063458,-0.428978,0.565832,0.061742,-0.470624,0.620381,0.071384,0.513638,-0.122803,0.069928,0.553243,0.515264,0.103253,-0.038208,0.522363,0.102879,0.092331
588,5.880000,-0.000130,-0.000294,0.000265,1.000000,0.320790,0.078630,0.036829,0.000876,-0.177933,0.063744,-0.429501,0.718985,0.565720,0.061747,-0.470214,0.882384,0.620232,0.071738,0.513781,0.894603,-0.122342,0.069803,0.552956,0.858805,0.515381,0.103358,-0.037617,0.840251,0.523680,0.101388,0.091570,0.446876,0.697801,-0.527699,-0.451868,-0.174418,0.204905,0.111447,-0.134416,0.000987,0.131174,0.117481,-0.219299,0.000001,0.171082,0.030082,-0.205275,0.000001,0.218295,0.111264,-0.176565,0.000001,0.174263,0.176659,-0.003384,0.000001,0.153801,0.152704,-0.095710,0.000001,0.197440,0.058894,-0.080687,0.000001,0.241604,0.189214,-0.121978,0.000001,0.253211,0.063682,-0.233091,0.000001,0.282142,0.092983,-0.106315,0.000001,0.213651,0.150718,-0.247433,0.000000,0.217297,0.082237,0.011165,0.000001,,,,,,,,,,0.255563,0.043220,-0.001056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143108,0.138150,-0.222002,,,,0.252474,0.137546,0.000837,0.240266,0.140044,-0.225772,0.195640,0.074602,-0.169772,0.145861,0.134800,0.004257,0.143085,0.135178,-0.092812,0.249465,0.139675,-0.097106,0.147050,0.038773,-0.093692,0.241667,0.045609,-0.229747,0.252533,0.042925,-0.096667,-0.176983,0.063461,-0.428970,0.565856,0.061749,-0.470665,0.620399,0.071359,0.513701,-0.122803,0.069894,0.553270,0.515270,0.103259,-0.038238,0.522352,0.102904,0.092483
589,5.890000,-0.000123,-0.000294,0.000277,1.000000,0.320782,0.078616,0.036798,0.000928,-0.177939,0.063725,-0.429532,0.718985,0.565714,0.061747,-0.470245,0.882384,0.620225,0.071725,0.513751,0.894603,-0.122350,0.069772,0.552924,0.858805,0.515374,0.103350,-0.037647,0.840251,0.523672,0.101378,0.091540,0.446876,0.025548,-0.849842,0.005849,-0.526385,0.196408,0.097370,-0.128583,0.000896,0.240405,0.139374,-0.223335,0.000001,0.143386,0.136866,-0.220312,0.000001,0.196253,0.074203,-0.166255,0.000001,0.251924,0.137456,0.004352,0.000001,0.249012,0.139654,-0.093132,0.000001,0.144575,0.136229,-0.089755,0.000001,0.252138,0.041051,-0.092925,0.000001,0.146200,0.043964,-0.223339,0.000001,0.146588,0.041418,-0.090069,0.000001,0.242791,0.046198,-0.226673,0.000000,0.147214,0.134660,0.007026,0.000001,,,,,,,,,,0.255710,0.043135,0.002135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240907,0.139467,-0.222342,0.242372,0.045269,-0.226350,0.145851,0.134674,0.007180,0.143567,0.138089,-0.219173,0.196113,0.074521,-0.166600,0.252488,0.137603,0.003964,0.249948,0.139667,-0.093938,0.143285,0.135039,-0.089880,0.252808,0.042917,-0.093433,,,,0.147281,0.038922,-0.090766,-0.176960,0.063467,-0.428974,0.565884,0.061733,-0.470767,0.620394,0.071384,0.513659,-0.122900,0.069840,0.553312,0.515273,0.103267,-0.038279,0.522304,0.102924,0.092543
590,5.900000,-0.000169,-0.000272,0.000224,1.000000,0.320893,0.078529,0.036663,0.000744,-0.177851,0.063648,-0.429644,0.710225,0.565800,0.061588,-0.470390,0.884727,0.620356,0.071649,0.513603,0.951629,-0.122217,0.069779,0.552810,0.803034,0.515484,0.103236,-0.037794,0.856304,0.523788,0.101275,0.091393,0.000000,0.701662,-0.523310,-0.452084,-0.171574,0.205763,0.111742,-0.128253,0.000976,0.132107,0.116734,-0.213269,0.000001,0.173110,0.029870,-0.199077,0.000001,0.219226,0.111684,-0.170379,0.000001,0.174060,0.176701,0.002652,0.000001,0.154066,0.152382,-0.089681,0.000001,0.198881,0.059157,-0.074478,0.000001,0.241439,0.189988,-0.115841,0.000001,0.254849,0.064492,-0.226791,0.000001,0.283182,0.094303,-0.099999,0.000001,0.214199,0.150996,-0.241299,0.000000,0.218278,0.082856,0.017382,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144262,0.138067,-0.216132,,,,0.252640,0.137591,0.007332,0.241608,0.139972,-0.219424,0.196534,0.074465,-0.163663,0.146018,0.134680,0.010241,0.143602,0.135146,-0.086820,0.250028,0.139555,-0.090576,0.147584,0.038956,-0.087761,0.242998,0.045657,-0.223297,0.252981,0.042785,-0.090178,-0.176924,0.063482,-0.428968,0.565894,0.061717,-0.470822,0.620288,0.071488,0.513520,-0.122828,0.069918,0.553287,0.515281,0.103269,-0.038331,,,
591,5.910000,-0.000103,-0.000279,0.000213,1.000000,0.320828,0.078592,0.036736,0.001010,-0.177910,0.063783,-0.429579,0.710225,0.565741,0.061712,-0.470316,0.884727,0.620285,0.071644,0.513679,0.951629,-0.122289,0.069785,0.552876,0.803034,0.515420,0.103304,-0.037715,0.856304,0.523723,0.101327,0.091472,0.000000,0.024664,-0.848716,0.005594,-0.528244,0.197062,0.097349,-0.122199,0.000887,0.241518,0.139440,-0.216698,0.000001,0.144485,0.137039,-0.214100,0.000001,0.197045,0.074236,-0.159904,0.000001,0.252047,0.137179,0.011034,0.000001,0.249561,0.139521,-0.086459,0.000001,0.145106,0.136212,-0.083540,0.000001,0.252573,0.040914,-0.086382,0.000001,0.147205,0.044138,-0.217249,0.000001,0.147011,0.041399,-0.083983,0.000001,0.243812,0.046265,-0.220161,0.000000,0.147323,0.134500,0.013249,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242037,0.139569,-0.215700,0.243449,0.045776,-0.219963,0.146053,0.134598,0.013406,0.144605,0.137957,-0.212938,0.196975,0.074300,-0.160455,0.252550,0.137472,0.010663,0.250382,0.139421,-0.087073,0.143787,0.135110,-0.083646,0.253453,0.043040,-0.086878,,,,0.147806,0.038954,-0.084730,-0.176883,0.063537,-0.428998,0.565891,0.061731,-0.470870,0.620442,0.071366,0.513677,-0.122907,0.069853,0.553314,0.515297,0.103257,-0.038375,0.522126,0.103021,0.092606
592,5.920000,-0.000129,-0.000268,0.000171,1.000000,0.320863,0.078595,0.036693,0.001048,-0.177887,0.063804,-0.429611,0.696707,0.565764,0.061667,-0.470363,0.848953,0.620329,0.071645,0.513630,0.929653,-0.122244,0.069851,0.552843,0.817169,0.515456,0.103286,-0.037763,0.831283,0.523760,0.101314,0.091424,0.318298,-0.774546,0.115562,0.508878,-0.357446,0.199470,0.078874,-0.111427,0.000952,0.164600,-0.022718,-0.145207,0.000000,0.260082,-0.006972,-0.153164,0.000001,0.197188,0.068438,-0.154343,0.000001,0.147039,0.138032,0.015506,0.000001,0.152763,0.067999,-0.052164,0.000001,0.255436,0.085542,-0.061151,0.000001,0.135154,0.136515,-0.120925,0.000001,0.243705,0.055322,-0.220240,0.000001,0.239499,0.151182,-0.127715,0.000001,0.148614,0.039600,-0.212732,0.657412,0.250092,0.154672,0.006440,0.000001,,,,,,,,,,0.256121,0.042912,0.012364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147808,0.040708,-0.212720,0.252721,0.137145,0.014328,0.242570,0.140012,-0.212541,0.197469,0.074411,-0.156754,0.146140,0.134129,0.016860,0.144053,0.135002,-0.080244,0.250839,0.138655,-0.083173,0.148155,0.038623,-0.081297,0.243917,0.045834,-0.216545,0.253541,0.042405,-0.083310,-0.176868,0.063548,-0.429004,0.565910,0.061728,-0.470946,0.620426,0.071386,0.513682,-0.122827,0.069945,0.553274,0.515307,0.103253,-0.038420,0.522039,0.103015,0.092681
593,5.930000,-0.000115,-0.000250,0.000175,1.000000,0.320869,0.078577,0.036667,0.001084,-0.177897,0.063795,-0.429619,0.696707,0.565752,0.061666,-0.470398,0.848953,0.620352,0.071617,0.513593,0.929653,-0.122219,0.069815,0.552832,0.817169,0.515459,0.103272,-0.037795,0.831283,0.523768,0.101297,0.091391,0.318298,0.022075,-0.847423,0.004489,-0.530439,0.197767,0.097169,-0.115195,0.000861,0.242834,0.139562,-0.209268,0.000000,0.145781,0.137455,-0.207173,0.000001,0.197869,0.074234,-0.153008,0.000001,0.252199,0.136199,0.018501,0.000001,0.250215,0.139007,-0.078992,0.000001,0.145737,0.136013,-0.076617,0.000001,0.252918,0.040392,-0.079363,0.000001,0.148227,0.044562,-0.210746,0.000001,0.147348,0.041198,-0.077496,0.000001,0.244853,0.046398,-0.213158,0.657412,0.147458,0.133840,0.020173,0.000001,,,,,,,,,,0.255961,0.042376,0.015677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243364,0.140163,-0.208429,0.244401,0.045757,-0.212975,0.146309,0.134081,0.020206,0.145989,0.138019,-0.206123,0.197742,0.074394,-0.153505,0.252874,0.136812,0.017836,0.250894,0.137800,-0.079320,0.144507,0.134775,-0.076784,0.253761,0.042277,-0.079792,,,,0.148421,0.038513,-0.077989,-0.176869,0.063542,-0.429010,0.565866,0.061737,-0.471011,0.620441,0.071370,0.513719,-0.122821,0.069917,0.553277,0.515323,0.103263,-0.038476,0.521953,0.102997,0.092703
594,5.940000,-0.000105,-0.000222,0.000170,1.000000,0.320922,0.078508,0.036597,0.001047,-0.177870,0.063741,-0.429661,0.702480,0.565776,0.061605,-0.470482,0.851154,0.620433,0.071535,0.513506,0.930437,-0.122137,0.069739,0.552787,0.788799,0.515508,0.103203,-0.037876,0.830612,0.523825,0.101225,0.091310,0.152352,0.716800,-0.503685,-0.459241,-0.146956,0.207350,0.112990,-0.114890,0.000869,0.132267,0.111688,-0.198787,0.000001,0.179303,0.028034,-0.184036,0.000001,0.220157,0.113214,-0.157219,0.000001,0.173244,0.177603,0.015581,0.000001,0.153583,0.150598,-0.076074,0.000001,0.204869,0.060873,-0.060283,0.000001,0.237789,0.193657,-0.104140,0.000001,0.258070,0.067709,-0.213525,0.000001,0.286189,0.101278,-0.087628,0.000001,0.211407,0.151024,-0.228593,0.000000,0.223971,0.087211,0.030917,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146321,0.138050,-0.202681,,,,0.252838,0.137062,0.021497,0.243418,0.140111,-0.205652,0.198281,0.074272,-0.149744,0.146223,0.133886,0.023598,0.144699,0.134867,-0.073455,0.251069,0.138014,-0.075837,0.148616,0.038478,-0.074781,0.245204,0.045849,-0.209319,0.254163,0.042484,-0.076311,-0.176892,0.063533,-0.429016,0.565808,0.061740,-0.471061,0.620447,0.071334,0.513698,-0.122803,0.069900,0.553281,0.515320,0.103265,-0.038524,0.521222,0.103348,0.091775
595,5.950000,-0.000122,-0.000181,0.000178,1.000000,0.320892,0.078500,0.036559,0.000851,-0.177939,0.063709,-0.429658,0.702480,0.565704,0.061583,-0.470540,0.851154,0.620442,0.071548,0.513443,0.930437,-0.122124,0.069743,0.552786,0.788799,0.515471,0.103195,-0.037931,0.830612,0.523799,0.101222,0.091255,0.152352,0.024495,-0.846426,0.005112,-0.531919,0.198537,0.097569,-0.108516,0.000949,0.243792,0.139785,-0.202578,0.000001,0.146740,0.137345,-0.200821,0.000001,0.198854,0.074500,-0.146246,0.000001,0.252354,0.137266,0.025233,0.000001,0.250709,0.139719,-0.072275,0.000001,0.146234,0.136368,-0.070262,0.000001,0.253758,0.041113,-0.072285,0.000001,0.149523,0.044449,-0.204054,0.000001,0.148179,0.041556,-0.070797,0.000001,0.246151,0.046615,-0.206128,0.000000,0.147616,0.134545,0.026541,0.000001,,,,,,,0.149471,0.041044,-0.202825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244357,0.139995,-0.201444,0.245868,0.045947,-0.205960,0.146230,0.134664,0.026864,0.146963,0.138247,-0.199699,0.198770,0.074406,-0.146916,0.252778,0.137306,0.024918,0.251495,0.139826,-0.073081,0.144826,0.134918,-0.070356,0.254403,0.042843,-0.072660,,,,0.148990,0.038704,-0.071488,-0.176955,0.063483,-0.428977,0.565716,0.061747,-0.471115,0.620382,0.071353,0.513625,-0.122765,0.069918,0.553277,0.515340,0.103240,-0.038586,,,
596,5.960000,0.000017,-0.000083,0.000243,1.000000,0.320775,0.078628,0.036559,0.001180,-0.178145,0.063902,-0.429564,0.657022,0.565490,0.061884,-0.470593,0.826263,0.620419,0.071583,0.513382,0.915103,-0.122139,0.069670,0.552870,0.800812,0.515336,0.103369,-0.037962,0.825932,0.523689,0.101361,0.091221,0.246220,0.693871,-0.534735,-0.439507,-0.198582,0.207616,0.110468,-0.107376,0.000999,0.137379,0.120743,-0.194778,0.000001,0.173229,0.031603,-0.180746,0.000001,0.222540,0.110374,-0.149007,0.000001,0.174761,0.174899,0.023505,0.000001,0.156796,0.153172,-0.069885,0.000001,0.196079,0.057462,-0.054825,0.000001,0.246896,0.186495,-0.092335,0.000001,0.257605,0.062271,-0.204997,0.000001,0.282963,0.088482,-0.076788,0.000001,0.222100,0.151038,-0.219340,0.000000,0.213433,0.078609,0.038060,0.000001,,,,,,,,,,0.255967,0.043141,0.026597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147548,0.138133,-0.196509,,,,0.252630,0.137470,0.028427,0.245169,0.139737,-0.198252,0.199387,0.074297,-0.143073,0.146047,0.134488,0.029729,0.145128,0.134888,-0.067350,0.251688,0.140130,-0.069555,0.149327,0.038528,-0.068145,0.246605,0.046015,-0.202282,0.254635,0.042838,-0.069066,-0.176987,0.063469,-0.428970,0.565402,0.062195,-0.471208,0.620383,0.071348,0.513626,-0.122734,0.069914,0.553341,0.515360,0.103237,-0.038645,0.521636,0.102945,0.092759
597,5.970000,-0.000002,-0.000063,0.000249,1.000000,0.320794,0.078601,0.036526,0.000914,-0.178144,0.063851,-0.429578,0.657022,0.565490,0.061841,-0.470635,0.826263,0.620457,0.071577,0.513338,0.915103,-0.122100,0.069657,0.552854,0.800812,0.515352,0.103342,-0.038004,0.825932,0.523710,0.101338,0.091179,0.246220,0.025396,-0.844231,0.004730,-0.535357,0.199521,0.097456,-0.101686,0.000872,0.245450,0.139750,-0.195386,0.000001,0.148393,0.137109,-0.194417,0.000001,0.200192,0.074381,-0.139409,0.000001,0.252166,0.137285,0.032488,0.000001,0.251308,0.139720,-0.065030,0.000001,0.146828,0.136152,-0.063866,0.000001,0.254562,0.041120,-0.064998,0.000001,0.151395,0.044219,-0.197610,0.000001,0.148974,0.041344,-0.064368,0.000001,0.248031,0.046585,-0.198900,0.000000,0.147427,0.134347,0.032945,0.000001,,,,,,,,,,0.255850,0.042968,0.030263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245971,0.140255,-0.194834,0.247461,0.045320,-0.198539,0.146225,0.134563,0.033020,0.148635,0.138099,-0.193299,0.199987,0.074387,-0.139435,0.252745,0.137414,0.032124,0.252339,0.139556,-0.065821,0.145656,0.135017,-0.064100,0.254913,0.042705,-0.065376,,,,0.149483,0.038855,-0.065042,-0.176988,0.063460,-0.428963,0.565274,0.062192,-0.471201,0.620393,0.071380,0.513637,-0.122762,0.069937,0.553333,0.515392,0.103214,-0.038675,,,
598,5.980000,0.000019,-0.000038,0.000268,1.000000,0.320759,0.078596,0.036553,0.001264,-0.178202,0.063845,-0.429526,0.654955,0.565430,0.061866,-0.470621,0.828369,0.620446,0.071564,0.513350,0.910166,-0.122108,0.069613,0.552904,0.769280,0.515313,0.103347,-0.037986,0.818259,0.523677,0.101339,0.091197,0.198260,0.705222,-0.524134,-0.443658,-0.176390,0.208837,0.111495,-0.100705,0.000939,0.136902,0.116482,-0.187183,0.000001,0.177206,0.029488,-0.171836,0.000001,0.223131,0.111203,-0.142556,0.000001,0.174855,0.177133,0.029286,0.000001,0.156579,0.152531,-0.063327,0.000001,0.200644,0.059162,-0.046868,0.000001,0.244628,0.189625,-0.087900,0.000001,0.259640,0.063617,-0.198063,0.000001,0.285598,0.093813,-0.070854,0.000001,0.219693,0.150249,-0.213718,0.000000,0.218330,0.083144,0.045262,0.000001,,,,,,,,,,0.255810,0.043171,0.033933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149506,0.138347,-0.189923,,,,0.252703,0.137295,0.035761,0.246852,0.140350,-0.191035,0.200615,0.074278,-0.135892,0.146067,0.134621,0.036346,0.146032,0.135127,-0.060734,0.252587,0.139542,-0.062109,0.149859,0.038793,-0.061666,0.248110,0.045977,-0.194926,0.255306,0.042833,-0.061734,-0.176999,0.063466,-0.428965,0.565196,0.062190,-0.471179,0.620400,0.071384,0.513657,-0.122814,0.069868,0.553441,0.515409,0.103223,-0.038696,0.521265,0.102623,0.092875
599,5.990000,0.000020,-0.000026,0.000256,1.000000,0.320753,0.078592,0.036553,0.000963,-0.178220,0.063856,-0.429514,0.654955,0.565411,0.061857,-0.470627,0.828369,0.620451,0.071552,0.513342,0.910166,-0.122102,0.069620,0.552915,0.769280,0.515305,0.103339,-0.037990,0.818259,0.523673,0.101330,0.091192,0.198260,0.024460,-0.842338,0.005406,-0.538367,0.200238,0.097509,-0.094538,0.000841,0.246929,0.139702,-0.187906,0.000001,0.149862,0.137272,-0.187632,0.000001,0.201129,0.074432,-0.132255,0.000001,0.252009,0.137225,0.040010,0.000001,0.251855,0.139660,-0.057512,0.000001,0.147361,0.136320,-0.057095,0.000001,0.254893,0.041054,-0.057457,0.000001,0.152684,0.044376,-0.190804,0.000001,0.149304,0.041508,-0.057583,0.000001,0.249332,0.046531,-0.191402,0.000000,0.147264,0.134516,0.039718,0.000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.247544,0.139700,-0.186837,0.248914,0.046045,-0.191224,0.145939,0.134357,0.039769,0.150071,0.138347,-0.186738,0.201017,0.074328,-0.132394,0.252543,0.137374,0.039588,0.252752,0.139620,-0.058225,0.146182,0.135198,-0.057377,0.255476,0.042638,-0.057894,,,,0.150173,0.038658,-0.058148,-0.176987,0.063485,-0.428978,0.565073,0.062179,-0.471121,0.620392,0.071372,0.513679,-0.122834,0.069886,0.553449,0.515459,0.103227,-0.038738,,,
