Format Version,1.23,Take Name,table_frame_t1_may_15_lee,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-05-15 05.24.15.111 PM,Total Frames in Take,1313,Total Exported Frames,1313,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
329,3.290000,-0.000187,-0.000240,-0.000038,-1.000000,0.678564,0.081178,-0.011282,0.001446,0.170720,0.066774,-0.465678,0.810848,0.912134,0.065043,-0.524825,0.797424,0.246856,0.070974,0.515557,0.434444,0.988770,0.072575,0.458230,0.904262,0.881190,0.105026,0.039349,0.328833,0.871712,0.106678,-0.090325,0.968668,-0.001676,0.000027,-0.006513,-0.999977,0.218023,0.180308,0.137995,0.000231,0.176633,0.179246,0.028761,0.957643,0.189211,0.179447,0.195824,0.931632,0.288225,0.182231,0.189401,0.933999,0.170981,0.066758,-0.464968,0.911719,0.065147,-0.524137,0.247506,0.071075,0.513392,0.988412,0.072588,0.458365,0.882357,0.104914,0.036934,0.871659,0.106565,-0.090332,0.176474,0.179242,0.028704,0.189390,0.179453,0.195618,0.288206,0.182230,0.189665
330,3.300000,-0.000183,-0.000236,-0.000034,-1.000000,0.678565,0.081181,-0.011277,0.001448,0.170726,0.066777,-0.465677,0.810848,0.912139,0.065040,-0.524818,0.797424,0.246854,0.070984,0.515559,0.434444,0.988768,0.072579,0.458238,0.904262,0.881191,0.105028,0.039356,0.328833,0.871715,0.106679,-0.090319,0.968668,-0.001443,-0.000662,-0.003723,-0.999992,0.218081,0.180115,0.137842,0.000082,0.176534,0.179232,0.028666,0.957643,0.189344,0.179442,0.195711,0.931632,0.288364,0.181670,0.189150,0.933999,0.170989,0.066765,-0.464971,0.911724,0.065142,-0.524131,0.247501,0.071075,0.513388,0.988412,0.072596,0.458365,0.882361,0.104911,0.036933,0.871660,0.106566,-0.090320,0.176491,0.179232,0.028684,0.189398,0.179444,0.195617,0.288353,0.181670,0.189226
331,3.310000,-0.000192,-0.000240,-0.000041,-1.000000,0.678565,0.081178,-0.011273,0.001448,0.170722,0.066775,-0.465670,0.811621,0.912135,0.065050,-0.524817,0.797848,0.246858,0.070965,0.515566,0.433128,0.988771,0.072572,0.458238,0.905630,0.881191,0.105027,0.039358,0.326715,0.871713,0.106680,-0.090317,0.968583,-0.001330,-0.000671,-0.003395,-0.999993,0.218084,0.180107,0.137849,0.000072,0.176534,0.179227,0.028673,0.988281,0.189348,0.179466,0.195718,0.972845,0.288368,0.181628,0.189155,0.980906,0.170985,0.066764,-0.464970,0.911715,0.065153,-0.524123,0.247512,0.071051,0.513396,0.988417,0.072591,0.458367,0.882361,0.104910,0.036941,0.871656,0.106564,-0.090317,0.176497,0.179226,0.028677,0.189409,0.179468,0.195649,0.288344,0.181627,0.189219
332,3.320000,-0.000188,-0.000229,-0.000036,-1.000000,0.678560,0.081185,-0.011276,0.001449,0.170726,0.066783,-0.465683,0.813025,0.912140,0.065049,-0.524815,0.795733,0.246841,0.070982,0.515554,0.433176,0.988756,0.072580,0.458242,0.905612,0.881185,0.105032,0.039360,0.328035,0.871710,0.106684,-0.090316,0.967703,-0.001544,-0.000717,-0.003276,-0.999993,0.218098,0.180092,0.137838,0.000075,0.176538,0.179269,0.028665,0.990679,0.189367,0.179434,0.195710,0.976907,0.288388,0.181575,0.189138,0.982746,0.170987,0.066767,-0.464977,0.911734,0.065152,-0.524131,0.247504,0.071089,0.513384,0.988398,0.072592,0.458371,0.882358,0.104916,0.036931,0.871652,0.106571,-0.090326,0.176512,0.179268,0.028714,0.189413,0.179435,0.195610,0.288368,0.181574,0.189189
333,3.330000,-0.000188,-0.000235,-0.000039,-1.000000,0.678565,0.081186,-0.011273,0.001450,0.170726,0.066781,-0.465674,0.811703,0.912139,0.065052,-0.524814,0.799513,0.246853,0.070980,0.515562,0.432312,0.988767,0.072583,0.458242,0.904761,0.881190,0.105035,0.039361,0.325114,0.871714,0.106686,-0.090314,0.968048,-0.001535,-0.000689,-0.003345,-0.999993,0.218117,0.180107,0.137824,0.000065,0.176563,0.179276,0.028650,0.986161,0.189383,0.179446,0.195695,0.972493,0.288404,0.181600,0.189129,0.986285,0.170985,0.066769,-0.464973,0.911724,0.065161,-0.524122,0.247508,0.071072,0.513392,0.988413,0.072604,0.458376,0.882364,0.104915,0.036932,0.871662,0.106560,-0.090329,0.176539,0.179275,0.028683,0.189428,0.179447,0.195616,0.288382,0.181599,0.189175
334,3.340000,-0.000202,-0.000232,-0.000060,-1.000000,0.678564,0.081191,-0.011277,0.001447,0.170729,0.066777,-0.465682,0.812089,0.912143,0.065081,-0.524817,0.793691,0.246849,0.070952,0.515555,0.437142,0.988763,0.072588,0.458240,0.907475,0.881188,0.105047,0.039359,0.325840,0.871713,0.106701,-0.090316,0.963385,-0.001310,-0.000735,-0.003122,-0.999994,0.218149,0.180134,0.137830,0.000081,0.176585,0.179272,0.028660,0.991270,0.189420,0.179511,0.195704,0.973056,0.288441,0.181618,0.189128,0.981007,0.170985,0.066763,-0.464975,0.911730,0.065198,-0.524112,0.247480,0.071058,0.513396,0.988417,0.072610,0.458369,0.882368,0.104909,0.036938,0.871655,0.106567,-0.090329,0.176553,0.179271,0.028673,0.189500,0.179513,0.195631,0.288394,0.181617,0.189187
335,3.350000,-0.000252,-0.000233,-0.000098,-1.000000,0.678560,0.081199,-0.011245,0.001482,0.170725,0.066792,-0.465650,0.816521,0.912139,0.065158,-0.524787,0.775840,0.246847,0.070874,0.515586,0.424640,0.988761,0.072572,0.458270,0.910098,0.881183,0.105065,0.039392,0.317708,0.871707,0.106732,-0.090283,0.954761,-0.001380,-0.000693,-0.003342,-0.999993,0.218111,0.180090,0.137814,0.000069,0.176557,0.179225,0.028639,0.990755,0.189378,0.179447,0.195684,0.977066,0.288398,0.181598,0.189117,0.984679,0.170985,0.066757,-0.464965,0.911712,0.065313,-0.524014,0.247501,0.071077,0.513389,0.988415,0.072582,0.458367,0.882359,0.104917,0.036934,0.871657,0.106563,-0.090325,0.176524,0.179225,0.028657,0.189429,0.179448,0.195608,0.288379,0.181598,0.189175
336,3.360000,-0.000249,-0.000230,-0.000094,-1.000000,0.678558,0.081209,-0.011247,0.001482,0.170726,0.066803,-0.465655,0.818162,0.912140,0.065163,-0.524787,0.774987,0.246842,0.070891,0.515583,0.425588,0.988756,0.072582,0.458270,0.910389,0.881181,0.105073,0.039392,0.316855,0.871706,0.106740,-0.090283,0.954399,-0.001490,-0.000672,-0.003666,-0.999992,0.218113,0.180124,0.137839,0.000060,0.176564,0.179256,0.028663,0.991620,0.189378,0.179449,0.195708,0.980570,0.288398,0.181667,0.189146,0.985811,0.170985,0.066773,-0.464976,0.911711,0.065315,-0.524011,0.247508,0.071075,0.513392,0.988411,0.072597,0.458368,0.882365,0.104920,0.036934,0.871650,0.106571,-0.090326,0.176532,0.179256,0.028673,0.189420,0.179450,0.195643,0.288388,0.181666,0.189201
337,3.370000,-0.000226,-0.000230,-0.000086,-1.000000,0.678565,0.081204,-0.011245,0.001475,0.170732,0.066786,-0.465652,0.818117,0.912146,0.065130,-0.524785,0.784096,0.246849,0.070917,0.515585,0.424423,0.988763,0.072594,0.458272,0.910960,0.881188,0.105067,0.039392,0.308099,0.871713,0.106728,-0.090283,0.956713,-0.001499,-0.000688,-0.003493,-0.999993,0.218108,0.180128,0.137844,0.000057,0.176555,0.179277,0.028669,0.992686,0.189374,0.179463,0.195714,0.981184,0.288394,0.181646,0.189148,0.987205,0.170992,0.066760,-0.464973,0.911728,0.065269,-0.524042,0.247507,0.071083,0.513385,0.988420,0.072609,0.458366,0.882427,0.104917,0.036922,0.871659,0.106571,-0.090333,0.176529,0.179277,0.028682,0.189420,0.179464,0.195654,0.288375,0.181645,0.189196
338,3.380000,-0.000211,-0.000236,-0.000075,-1.000000,0.678567,0.081202,-0.011276,0.001452,0.170728,0.066782,-0.465677,0.818117,0.912142,0.065108,-0.524819,0.784096,0.246857,0.070940,0.515559,0.424423,0.988771,0.072599,0.458237,0.910960,0.881191,0.105062,0.039358,0.308099,0.871715,0.106719,-0.090317,0.956713,-0.001478,-0.000760,-0.003340,-0.999993,0.218090,0.180112,0.137839,0.000055,0.176522,0.179269,0.028670,0.992686,0.189365,0.179457,0.195713,0.981184,0.288385,0.181610,0.189133,0.987205,0.170991,0.066764,-0.464974,0.911722,0.065236,-0.524120,0.247507,0.071067,0.513394,0.988418,0.072622,0.458364,0.882363,0.104917,0.036932,0.871660,0.106570,-0.090325,0.176504,0.179268,0.028706,0.189400,0.179458,0.195641,0.288368,0.181609,0.189169
339,3.390000,-0.000224,-0.000233,-0.000088,-1.000000,0.678561,0.081208,-0.011255,0.001457,0.170725,0.066786,-0.465658,0.812342,0.912139,0.065134,-0.524796,0.793743,0.246848,0.070922,0.515578,0.433982,0.988762,0.072601,0.458261,0.906074,0.881184,0.105073,0.039381,0.325570,0.871708,0.106733,-0.090294,0.960295,-0.001582,-0.000742,-0.003886,-0.999991,0.218092,0.180129,0.137846,0.000075,0.176528,0.179263,0.028675,0.989870,0.189365,0.179430,0.195719,0.979905,0.288383,0.181692,0.189143,0.990018,0.170980,0.066765,-0.464971,0.911735,0.065268,-0.524102,0.247506,0.071075,0.513388,0.988413,0.072623,0.458371,0.882420,0.104919,0.036921,0.871656,0.106572,-0.090328,0.176493,0.179262,0.028708,0.189408,0.179431,0.195623,0.288374,0.181692,0.189206
340,3.400000,-0.000219,-0.000242,-0.000074,-1.000000,0.678566,0.081199,-0.011275,0.001448,0.170722,0.066787,-0.465670,0.816628,0.912135,0.065113,-0.524821,0.796491,0.246862,0.070929,0.515565,0.427060,0.988775,0.072588,0.458235,0.908365,0.881190,0.105058,0.039357,0.310533,0.871712,0.106717,-0.090318,0.957005,-0.001547,-0.000725,-0.003875,-0.999991,0.218084,0.180136,0.137843,0.000076,0.176524,0.179264,0.028671,0.988058,0.189355,0.179443,0.195715,0.973574,0.288373,0.181702,0.189142,0.983961,0.170984,0.066763,-0.464976,0.911719,0.065241,-0.524135,0.247508,0.071087,0.513385,0.988426,0.072603,0.458365,0.882370,0.104906,0.036930,0.871657,0.106573,-0.090323,0.176490,0.179263,0.028709,0.189398,0.179444,0.195615,0.288364,0.181702,0.189204
341,3.410000,-0.000274,-0.000224,-0.000137,-1.000000,0.678558,0.081218,-0.011228,0.001485,0.170732,0.066792,-0.465643,0.814382,0.912148,0.065218,-0.524767,0.796941,0.246837,0.070836,0.515596,0.430235,0.988752,0.072594,0.458292,0.906877,0.881178,0.105097,0.039414,0.324208,0.871705,0.106769,-0.090261,0.961273,-0.002153,-0.000844,-0.003475,-0.999991,0.218044,0.180207,0.137859,0.000083,0.176457,0.179500,0.028696,0.987278,0.189329,0.179467,0.195737,0.972687,0.288347,0.181655,0.189143,0.984249,0.170987,0.066753,-0.464978,0.911721,0.065395,-0.523993,0.247509,0.071073,0.513396,0.988411,0.072610,0.458373,0.882426,0.104929,0.036929,0.871658,0.106566,-0.090320,0.176400,0.179499,0.028684,0.189387,0.179468,0.195656,0.288345,0.181655,0.189237
342,3.420000,-0.000240,-0.000239,-0.000093,-1.000000,0.678566,0.081194,-0.011274,0.001451,0.170725,0.066782,-0.465672,0.813525,0.912138,0.065140,-0.524819,0.793394,0.246860,0.070885,0.515563,0.430266,0.988773,0.072575,0.458237,0.905895,0.881190,0.105059,0.039360,0.324683,0.871712,0.106724,-0.090315,0.957826,-0.001335,-0.000725,-0.003875,-0.999991,0.218062,0.180129,0.137836,0.000064,0.176503,0.179210,0.028664,0.991719,0.189333,0.179460,0.195708,0.978957,0.288351,0.181717,0.189134,0.985281,0.170981,0.066751,-0.464972,0.911726,0.065282,-0.524117,0.247507,0.071073,0.513386,0.988419,0.072589,0.458363,0.882369,0.104901,0.036935,0.871662,0.106563,-0.090330,0.176471,0.179209,0.028675,0.189385,0.179461,0.195641,0.288331,0.181716,0.189190
343,3.430000,-0.000288,-0.000226,-0.000137,-1.000000,0.678552,0.081216,-0.011225,0.001487,0.170723,0.066804,-0.465638,0.820948,0.912138,0.065231,-0.524765,0.779220,0.246832,0.070820,0.515600,0.417924,0.988747,0.072579,0.458293,0.912396,0.881172,0.105094,0.039417,0.299620,0.871697,0.106770,-0.090258,0.946911,-0.002211,-0.000777,-0.003789,-0.999990,0.218041,0.180217,0.137850,0.000085,0.176469,0.179497,0.028682,0.985067,0.189318,0.179452,0.195724,0.974578,0.288336,0.181703,0.189144,0.976177,0.170983,0.066760,-0.464972,0.911720,0.065404,-0.524007,0.247500,0.071080,0.513385,0.988405,0.072589,0.458371,0.882425,0.104918,0.036917,0.871653,0.106572,-0.090322,0.176412,0.179495,0.028665,0.189384,0.179453,0.195646,0.288328,0.181702,0.189238
344,3.440000,-0.000243,-0.000234,-0.000093,-1.000000,0.678565,0.081206,-0.011277,0.001456,0.170728,0.066797,-0.465681,0.812618,0.912142,0.065154,-0.524820,0.791693,0.246853,0.070895,0.515556,0.430825,0.988767,0.072583,0.458237,0.905211,0.881187,0.105070,0.039359,0.323792,0.871711,0.106735,-0.090316,0.954810,-0.001507,-0.000658,-0.003636,-0.999992,0.218087,0.180127,0.137858,0.000067,0.176541,0.179265,0.028681,0.991282,0.189350,0.179452,0.195727,0.978529,0.288370,0.181663,0.189167,0.984175,0.170990,0.066765,-0.464979,0.911720,0.065304,-0.524117,0.247510,0.071088,0.513385,0.988410,0.072601,0.458362,0.882365,0.104911,0.036929,0.871662,0.106562,-0.090332,0.176507,0.179265,0.028687,0.189405,0.179453,0.195660,0.288350,0.181663,0.189227
345,3.450000,-0.000266,-0.000238,-0.000128,-1.000000,0.678560,0.081217,-0.011251,0.001477,0.170720,0.066793,-0.465651,0.817394,0.912134,0.065205,-0.524796,0.778594,0.246853,0.070853,0.515585,0.425212,0.988766,0.072596,0.458261,0.909892,0.881181,0.105094,0.039385,0.316482,0.871704,0.106764,-0.090290,0.950746,-0.001611,-0.000726,-0.003922,-0.999991,0.218090,0.180129,0.137848,0.000074,0.176530,0.179266,0.028676,0.987898,0.189361,0.179425,0.195720,0.973619,0.288379,0.181695,0.189147,0.985305,0.170983,0.066755,-0.464970,0.911701,0.065373,-0.524042,0.247512,0.071081,0.513395,0.988421,0.072610,0.458363,0.882360,0.104919,0.036924,0.871656,0.106576,-0.090324,0.176500,0.179266,0.028714,0.189409,0.179427,0.195626,0.288362,0.181695,0.189203
346,3.460000,-0.000245,-0.000239,-0.000089,-1.000000,0.678569,0.081201,-0.011284,0.001451,0.170728,0.066797,-0.465682,0.817394,0.912141,0.065149,-0.524829,0.778594,0.246862,0.070891,0.515554,0.425212,0.988776,0.072575,0.458227,0.909892,0.881192,0.105064,0.039351,0.316482,0.871715,0.106729,-0.090324,0.950746,-0.001492,-0.000825,-0.003385,-0.999993,0.218111,0.180105,0.137822,0.000036,0.176528,0.179261,0.028659,0.987898,0.189393,0.179446,0.195700,0.973619,0.288412,0.181608,0.189107,0.985305,0.170996,0.066766,-0.464976,0.911722,0.065287,-0.524135,0.247511,0.071076,0.513382,0.988420,0.072587,0.458349,0.882367,0.104916,0.036932,0.871657,0.106572,-0.090325,0.176516,0.179261,0.028685,0.189412,0.179446,0.195649,0.288405,0.181607,0.189132
347,3.470000,-0.000233,-0.000237,-0.000087,-1.000000,0.678558,0.081200,-0.011282,0.001439,0.170719,0.066788,-0.465682,0.811019,0.912132,0.065134,-0.524825,0.794404,0.246849,0.070905,0.515554,0.431516,0.988763,0.072584,0.458231,0.906014,0.881181,0.105063,0.039353,0.326762,0.871705,0.106725,-0.090322,0.958072,-0.001528,-0.000719,-0.003390,-0.999993,0.218096,0.180105,0.137861,0.000070,0.176536,0.179269,0.028689,0.992691,0.189366,0.179442,0.195733,0.986344,0.288386,0.181605,0.189161,0.993613,0.170982,0.066765,-0.464975,0.911714,0.065262,-0.524158,0.247482,0.071050,0.513403,0.988415,0.072603,0.458374,0.882364,0.104917,0.036930,0.871650,0.106575,-0.090324,0.176506,0.179268,0.028713,0.189417,0.179443,0.195654,0.288365,0.181604,0.189217
348,3.480000,-0.000283,-0.000236,-0.000120,-1.000000,0.678558,0.081218,-0.011247,0.001482,0.170720,0.066817,-0.465650,0.811264,0.912134,0.065219,-0.524791,0.800598,0.246848,0.070842,0.515587,0.438235,0.988762,0.072576,0.458266,0.905817,0.881179,0.105090,0.039391,0.325141,0.871703,0.106764,-0.090284,0.960055,-0.001572,-0.000773,-0.003472,-0.999992,0.218103,0.180096,0.137839,0.000063,0.176532,0.179263,0.028672,0.990298,0.189379,0.179423,0.195715,0.976258,0.288398,0.181603,0.189132,0.985099,0.170988,0.066777,-0.464969,0.911693,0.065392,-0.524031,0.247501,0.071081,0.513384,0.988415,0.072589,0.458367,0.882368,0.104909,0.036927,0.871664,0.106574,-0.090326,0.176512,0.179262,0.028712,0.189422,0.179424,0.195634,0.288376,0.181603,0.189173
349,3.490000,-0.000236,-0.000232,-0.000096,-1.000000,0.678560,0.081193,-0.011285,0.001438,0.170726,0.066774,-0.465691,0.816794,0.912140,0.065134,-0.524826,0.776101,0.246846,0.070887,0.515546,0.422503,0.988760,0.072579,0.458231,0.909567,0.881183,0.105059,0.039352,0.314541,0.871707,0.106722,-0.090323,0.950288,-0.001481,-0.000721,-0.003340,-0.999993,0.218100,0.180105,0.137833,0.000049,0.176540,0.179263,0.028661,0.988735,0.189370,0.179450,0.195706,0.977141,0.288391,0.181603,0.189133,0.988400,0.170988,0.066747,-0.464978,0.911717,0.065268,-0.524158,0.247483,0.071044,0.513408,0.988406,0.072597,0.458380,0.882365,0.104916,0.036933,0.871659,0.106567,-0.090329,0.176523,0.179262,0.028684,0.189410,0.179451,0.195649,0.288369,0.181602,0.189167
350,3.500000,-0.000271,-0.000234,-0.000129,-1.000000,0.678557,0.081221,-0.011247,0.001482,0.170721,0.066800,-0.465652,0.818016,0.912135,0.065214,-0.524790,0.776744,0.246845,0.070849,0.515585,0.423402,0.988759,0.072595,0.458267,0.909107,0.881177,0.105097,0.039391,0.315177,0.871701,0.106768,-0.090284,0.948478,-0.002401,-0.000611,-0.005433,-0.999982,0.218051,0.180316,0.137914,0.000134,0.176518,0.179501,0.028731,0.972413,0.189312,0.179434,0.195778,0.961626,0.288324,0.182013,0.189232,0.958799,0.170988,0.066763,-0.464976,0.911696,0.065388,-0.524032,0.247517,0.071079,0.513391,0.988412,0.072613,0.458374,0.882367,0.104903,0.036931,0.871652,0.106573,-0.090329,0.176417,0.179499,0.028687,0.189406,0.179437,0.195657,0.288330,0.182013,0.189396
351,3.510000,-0.000275,-0.000233,-0.000127,-1.000000,0.678556,0.081217,-0.011255,0.001478,0.170722,0.066803,-0.465661,0.814941,0.912136,0.065214,-0.524798,0.776311,0.246843,0.070843,0.515576,0.430874,0.988757,0.072586,0.458260,0.910371,0.881177,0.105092,0.039383,0.316852,0.871701,0.106765,-0.090291,0.948081,-0.002235,-0.000871,-0.003780,-0.999990,0.218041,0.180213,0.137848,0.000074,0.176448,0.179498,0.028687,0.990057,0.189329,0.179445,0.195727,0.976415,0.288345,0.181695,0.189128,0.982257,0.170990,0.066768,-0.464972,0.911692,0.065387,-0.524040,0.247488,0.071051,0.513403,0.988416,0.072607,0.458368,0.882357,0.104927,0.036924,0.871652,0.106566,-0.090326,0.176408,0.179497,0.028693,0.189387,0.179447,0.195653,0.288326,0.181694,0.189196
352,3.520000,-0.000245,-0.000236,-0.000096,-1.000000,0.678563,0.081206,-0.011278,0.001451,0.170725,0.066796,-0.465679,0.811821,0.912139,0.065158,-0.524821,0.795830,0.246853,0.070890,0.515557,0.431360,0.988767,0.072584,0.458235,0.904889,0.881186,0.105072,0.039358,0.324464,0.871709,0.106737,-0.090317,0.957937,-0.002204,-0.000892,-0.003542,-0.999991,0.218034,0.180196,0.137842,0.000068,0.176436,0.179495,0.028683,0.991386,0.189324,0.179446,0.195723,0.978119,0.288342,0.181648,0.189119,0.983895,0.170992,0.066763,-0.464976,0.911716,0.065299,-0.524137,0.247506,0.071083,0.513386,0.988410,0.072596,0.458365,0.882363,0.104922,0.036930,0.871662,0.106576,-0.090323,0.176402,0.179494,0.028689,0.189383,0.179448,0.195658,0.288317,0.181648,0.189179
353,3.530000,-0.000276,-0.000234,-0.000124,-1.000000,0.678559,0.081218,-0.011254,0.001476,0.170724,0.066807,-0.465659,0.816193,0.912138,0.065214,-0.524797,0.778816,0.246847,0.070846,0.515578,0.425986,0.988761,0.072584,0.458260,0.908256,0.881180,0.105092,0.039384,0.318390,0.871704,0.106764,-0.090290,0.950499,-0.002088,-0.000924,-0.003683,-0.999991,0.218031,0.180181,0.137844,0.000082,0.176426,0.179442,0.028688,0.987176,0.189325,0.179436,0.195727,0.974499,0.288341,0.181664,0.189117,0.978315,0.170990,0.066769,-0.464974,0.911700,0.065383,-0.524047,0.247513,0.071072,0.513392,0.988411,0.072599,0.458369,0.882362,0.104919,0.036933,0.871657,0.106575,-0.090325,0.176375,0.179441,0.028686,0.189381,0.179437,0.195642,0.288336,0.181664,0.189203
354,3.540000,-0.000215,-0.000239,-0.000077,-1.000000,0.678563,0.081190,-0.011299,0.001427,0.170721,0.066773,-0.465697,0.809012,0.912134,0.065102,-0.524843,0.805508,0.246856,0.070922,0.515539,0.441768,0.988769,0.072584,0.458212,0.903899,0.881187,0.105051,0.039334,0.329144,0.871709,0.106709,-0.090341,0.962572,-0.002099,-0.000989,-0.003707,-0.999991,0.218032,0.180190,0.137850,0.000062,0.176413,0.179452,0.028699,0.988090,0.189333,0.179442,0.195736,0.981964,0.288349,0.181676,0.189113,0.982158,0.170981,0.066753,-0.464978,0.911720,0.065221,-0.524196,0.247475,0.071046,0.513397,0.988418,0.072605,0.458366,0.882369,0.104922,0.036928,0.871659,0.106568,-0.090332,0.176370,0.179451,0.028679,0.189384,0.179444,0.195685,0.288341,0.181676,0.189184
355,3.550000,-0.000231,-0.000234,-0.000091,-1.000000,0.678561,0.081202,-0.011289,0.001438,0.170725,0.066784,-0.465692,0.809012,0.912139,0.065137,-0.524831,0.805508,0.246849,0.070905,0.515544,0.441768,0.988763,0.072590,0.458226,0.903899,0.881184,0.105067,0.039347,0.329144,0.871708,0.106729,-0.090328,0.962572,-0.002130,-0.000952,-0.003719,-0.999990,0.218039,0.180194,0.137841,0.000073,0.176429,0.179462,0.028687,0.988090,0.189337,0.179443,0.195726,0.981964,0.288352,0.181679,0.189110,0.982158,0.170991,0.066763,-0.464975,0.911714,0.065273,-0.524162,0.247482,0.071047,0.513405,0.988409,0.072616,0.458375,0.882362,0.104912,0.036937,0.871656,0.106566,-0.090329,0.176381,0.179461,0.028678,0.189391,0.179444,0.195655,0.288346,0.181678,0.189190
356,3.560000,-0.000244,-0.000238,-0.000094,-1.000000,0.678557,0.081203,-0.011274,0.001448,0.170717,0.066794,-0.465674,0.808669,0.912130,0.065153,-0.524818,0.799076,0.246849,0.070890,0.515562,0.441142,0.988762,0.072581,0.458238,0.903867,0.881180,0.105069,0.039361,0.328169,0.871703,0.106734,-0.090314,0.957255,-0.002190,-0.000868,-0.003823,-0.999990,0.218033,0.180184,0.137836,0.000090,0.176441,0.179456,0.028675,0.987812,0.189321,0.179419,0.195715,0.977893,0.288337,0.181677,0.189116,0.979996,0.170985,0.066767,-0.464976,0.911708,0.065282,-0.524147,0.247507,0.071056,0.513392,0.988406,0.072596,0.458370,0.882363,0.104930,0.036930,0.871650,0.106583,-0.090317,0.176387,0.179455,0.028664,0.189398,0.179421,0.195636,0.288314,0.181676,0.189207
357,3.570000,-0.000259,-0.000239,-0.000112,-1.000000,0.678560,0.081212,-0.011264,0.001471,0.170720,0.066799,-0.465663,0.812815,0.912133,0.065186,-0.524809,0.799186,0.246853,0.070868,0.515573,0.431607,0.988766,0.072587,0.458248,0.905038,0.881182,0.105083,0.039372,0.323288,0.871705,0.106752,-0.090303,0.960211,-0.002163,-0.000849,-0.003690,-0.999991,0.218058,0.180182,0.137815,0.000078,0.176470,0.179460,0.028653,0.986258,0.189343,0.179428,0.195694,0.972341,0.288360,0.181659,0.189098,0.976573,0.170988,0.066762,-0.464980,0.911690,0.065357,-0.524068,0.247501,0.071093,0.513380,0.988420,0.072605,0.458365,0.882364,0.104915,0.036927,0.871663,0.106557,-0.090332,0.176414,0.179458,0.028629,0.189406,0.179430,0.195627,0.288353,0.181659,0.189188
358,3.580000,-0.000249,-0.000234,-0.000108,-1.000000,0.678536,0.081246,-0.011229,0.001483,0.170701,0.066827,-0.465634,0.816348,0.912115,0.065207,-0.524772,0.779971,0.246824,0.070915,0.515603,0.425630,0.988738,0.072627,0.458285,0.908433,0.881158,0.105116,0.039407,0.319926,0.871683,0.106782,-0.090267,0.949521,-0.002301,-0.000847,-0.003688,-0.999990,0.218060,0.180204,0.137848,0.000077,0.176472,0.179511,0.028685,0.984972,0.189346,0.179434,0.195726,0.977252,0.288363,0.181666,0.189132,0.977370,0.170992,0.066750,-0.464969,0.911685,0.065397,-0.524046,0.247379,0.071351,0.513299,0.988416,0.072606,0.458374,0.882420,0.104937,0.036915,0.871657,0.106573,-0.090328,0.176422,0.179510,0.028677,0.189402,0.179436,0.195651,0.288357,0.181666,0.189216
359,3.590000,-0.000228,-0.000246,-0.000082,-1.000000,0.678560,0.081197,-0.011292,0.001438,0.170712,0.066786,-0.465683,0.808503,0.912125,0.065124,-0.524839,0.802191,0.246860,0.070911,0.515552,0.433943,0.988773,0.072582,0.458216,0.903281,0.881185,0.105059,0.039339,0.329888,0.871706,0.106720,-0.090335,0.961932,-0.001985,-0.001014,-0.003625,-0.999991,0.218084,0.180211,0.137826,0.000115,0.176460,0.179454,0.028677,0.983167,0.189388,0.179481,0.195714,0.964354,0.288403,0.181697,0.189085,0.970587,0.170986,0.066755,-0.464968,0.911702,0.065251,-0.524182,0.247498,0.071085,0.513387,0.988414,0.072591,0.458360,0.882362,0.104917,0.036935,0.871652,0.106577,-0.090327,0.176393,0.179453,0.028667,0.189487,0.179483,0.195612,0.288370,0.181696,0.189198
