timestamp,t_rel,step,target_mag,target_angle,Fmg,Fml,Fdg,Fdl
2026-06-15 12:03:36.352281,0.287312,1,10.0,-129.434,10.0,5.430400077342369,-129.434254,-134.2016861987289
2026-06-15 12:03:36.362281,0.297312,1,10.0,-129.434,10.0,4.1698009544821195,-129.434254,-136.04939827755848
2026-06-15 12:03:36.372281,0.307312,1,10.0,-129.434,10.0,3.868215221520126,-129.434254,-139.5818558644081
2026-06-15 12:03:36.382281,0.317312,1,10.0,-129.434,10.0,5.330382444065341,-129.434254,-133.30481347821015
2026-06-15 12:03:36.392281,0.327312,1,10.0,-129.434,10.0,4.014954545197243,-129.434254,-139.30273780021292
2026-06-15 12:03:36.402281,0.337312,1,10.0,-129.434,10.0,3.571982082821805,-129.434254,-138.1320144411177
2026-06-15 12:03:36.412281,0.347312,1,10.0,-129.434,10.0,3.7074175648286505,-129.434254,-135.31691029208875
2026-06-15 12:03:36.422281,0.357312,1,10.0,-129.434,10.0,5.1789637959730905,-129.434254,-129.7984886206069
2026-06-15 12:03:36.432281,0.367312,1,10.0,-129.434,10.0,4.922986491957905,-129.434254,-138.90385260076158
2026-06-15 12:03:36.442281,0.377312,1,10.0,-129.434,10.0,7.531751522720329,-129.434254,-133.75732466051537
2026-06-15 12:03:36.452281,0.387312,1,10.0,-129.434,10.0,7.627496181578854,-129.434254,-134.25635465338146
2026-06-15 12:03:36.462281,0.397312,1,10.0,-129.434,10.0,8.683273864159762,-129.434254,-134.2674527868336
2026-06-15 12:03:36.472281,0.407312,1,10.0,-129.434,10.0,7.526126825931118,-129.434254,-133.74562694454642
2026-06-15 12:03:36.482281,0.417312,1,10.0,-129.434,10.0,7.635749733981595,-129.434254,-134.40573280304957
2026-06-15 12:03:36.492281,0.427312,1,10.0,-129.434,10.0,7.7428610991028375,-129.434254,-135.18836900739254
2026-06-15 12:03:36.502281,0.437312,1,10.0,-129.434,10.0,7.519425642959707,-129.434254,-133.86845848662213
2026-06-15 12:03:36.512281,0.447312,1,10.0,-129.434,10.0,8.717758542194202,-129.434254,-134.35865612105746
2026-06-15 12:03:36.522281,0.457312,1,10.0,-129.434,10.0,7.122003229429203,-129.434254,-134.85209621143716
2026-06-15 12:03:36.532281,0.467312,1,10.0,-129.434,10.0,7.02056472087538,-129.434254,-133.9785153133876
