timestamp,t_rel,step,target_mag,target_angle,Fml,Fdl,lc_Fx,lc_Fy,gui_Fx,gui_Fz
2026-06-15 19:25:30.597454,1.506601,0,5.0,-129.862,2.5536172383503364,-134.1908361989703,-1.78,-1.831,-3.204723,-3.837936
2026-06-15 19:25:30.607454,1.516601,0,5.0,-129.862,2.8496491012052694,-138.61358203621376,-2.138,-1.884,-3.204723,-3.837936
2026-06-15 19:25:30.617454,1.526601,0,5.0,-129.862,2.4842248287946886,-137.03900562021494,-1.818,-1.693,-3.204723,-3.837936
2026-06-15 19:25:30.627454,1.536601,0,5.0,-129.862,2.1786796460241695,-134.49790767692525,-1.527,-1.554,-3.204723,-3.837936
2026-06-15 19:25:30.637454,1.546601,0,5.0,-129.862,2.4215833663122153,-136.10427955825858,-1.745,-1.679,-3.204723,-3.837936
2026-06-15 19:25:30.647454,1.556601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.657454,1.566601,0,5.0,-129.862,2.532765484603736,-133.736209858959,-1.751,-1.83,-3.204723,-3.837936
2026-06-15 19:25:30.667454,1.576601,0,5.0,-129.862,2.532765484603736,-133.736209858959,-1.751,-1.83,-3.204723,-3.837936
2026-06-15 19:25:30.677454,1.586601,0,5.0,-129.862,2.464242074147749,-136.92394098455125,-1.8,-1.683,-3.204723,-3.837936
2026-06-15 19:25:30.687454,1.596601,0,5.0,-129.862,2.191326767052326,-135.09244228750714,-1.552,-1.547,-3.204723,-3.837936
2026-06-15 19:25:30.697454,1.606601,0,5.0,-129.862,2.1510629930339094,-132.89005715186676,-1.464,-1.576,-3.204723,-3.837936
2026-06-15 19:25:30.707454,1.616601,0,5.0,-129.862,2.409125359959502,-135.18498719832778,-1.709,-1.698,-3.204723,-3.837936
2026-06-15 19:25:30.717454,1.626601,0,5.0,-129.862,2.398506618710901,-135.03378288494892,-1.697,-1.695,-3.204723,-3.837936
2026-06-15 19:25:30.727454,1.636601,0,5.0,-129.862,2.5053416932626176,-135.40428188422382,-1.784,-1.759,-3.204723,-3.837936
2026-06-15 19:25:30.737454,1.646601,0,5.0,-129.862,2.4780688045330783,-137.56767057000616,-1.829,-1.672,-3.204723,-3.837936
2026-06-15 19:25:30.747454,1.656601,0,5.0,-129.862,2.2094365797641715,-136.1369628823477,-1.593,-1.531,-3.204723,-3.837936
2026-06-15 19:25:30.757454,1.666601,0,5.0,-129.862,2.4143425606156224,-135.87262746506678,-1.733,-1.681,-3.204723,-3.837936
2026-06-15 19:25:30.767454,1.676601,0,5.0,-129.862,2.8552442977790884,-137.52653384167866,-2.106,-1.928,-3.204723,-3.837936
2026-06-15 19:25:30.777454,1.686601,0,5.0,-129.862,2.2060056663571834,-136.267317742166,-1.594,-1.525,-3.204723,-3.837936
2026-06-15 19:25:30.787454,1.696601,0,5.0,-129.862,2.228695133929268,-136.96365753405195,-1.629,-1.521,-3.204723,-3.837936
2026-06-15 19:25:30.797454,1.706601,0,5.0,-129.862,2.201592378257156,-133.9510136438184,-1.528,-1.585,-3.204723,-3.837936
2026-06-15 19:25:30.807454,1.716601,0,5.0,-129.862,2.4078565156586884,-135.6562225238654,-1.722,-1.683,-3.204723,-3.837936
2026-06-15 19:25:30.817454,1.726601,0,5.0,-129.862,2.8296476812493814,-138.06546426790027,-2.105,-1.891,-3.204723,-3.837936
2026-06-15 19:25:30.827454,1.736601,0,5.0,-129.862,2.547008441289506,-137.70512620422136,-1.884,-1.714,-3.204723,-3.837936
2026-06-15 19:25:30.837454,1.746601,0,5.0,-129.862,2.1683011783421597,-134.02834477744702,-1.507,-1.559,-3.204723,-3.837936
2026-06-15 19:25:30.847454,1.756601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.857454,1.766601,0,5.0,-129.862,,,,,-3.204723,-3.837936
2026-06-15 19:25:30.867454,1.776601,0,5.0,-129.862,2.2879204531626534,-133.19349634862877,-1.566,-1.668,-3.204723,-3.837936
2026-06-15 19:25:30.877454,1.786601,0,5.0,-129.862,2.8712201239194464,-137.38535660428886,-2.113,-1.944,-3.204723,-3.837936
