timestamp,pos_x,pos_z,Fxl,Fyl,Fml,Fdl,Fxg,Fzg,Fmg,Fdg,mag_error,dir_error,me_percent,de_percent,step,target_mag,target_angle
2026-06-15 11:20:37.935591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.945591,0.001562,-0.174373,15.115,-16.083,22.07093369116948,-46.77718208635218,15.162774,-18.603502,24.0,-50.818263,1.9290663088305209,4.041080913647825,8.037776286793836,1.1225224760132848,27,24.0,-50.818
2026-06-15 11:20:37.955591,0.001562,-0.174373,15.114,-16.313,22.238411926214514,-47.1848836144844,15.162774,-18.603502,24.0,-50.818263,1.7615880737854859,3.633379385515603,7.3399503074395245,1.009272051532112,27,24.0,-50.818
2026-06-15 11:20:37.965591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.975591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:37.985591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:37.995591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:38.005591,0.001562,-0.174373,,,,,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:38.015591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.025591,0.001562,-0.174373,14.8,-16.529,22.18665907702194,-48.15886272861103,15.162774,-18.603502,24.0,-50.818263,1.8133409229780604,2.659400271388975,7.555587179075252,0.7387222976080486,27,24.0,-50.818
2026-06-15 11:20:38.035591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.045591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.055591,0.001562,-0.174373,14.344,-17.577,22.68702856259497,-50.7832694283569,15.162774,-18.603502,24.0,-50.818263,1.3129714374050288,0.03499357164309913,5.470714322520953,0.009720436567527536,27,24.0,-50.818
2026-06-15 11:20:38.065591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.075591,0.001562,-0.174373,14.197,-17.504,22.537631308547045,-50.955467573050896,15.162774,-18.603502,24.0,-50.818263,1.462368691452955,0.1372045730508944,6.09320288105398,0.038112381403026224,27,24.0,-50.818
2026-06-15 11:20:38.085591,0.001562,-0.174373,14.114,-16.806,21.946449188877914,-49.975817785802036,15.162774,-18.603502,24.0,-50.818263,2.0535508111220864,0.8424452141979657,8.556461713008694,0.23401255949943492,27,24.0,-50.818
2026-06-15 11:20:38.095591,0.001562,-0.174373,15.017,-16.365,22.210887285293218,-47.459603005824086,,,,,,,,,27,24.0,-50.818
2026-06-15 11:20:38.105591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.115591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
2026-06-15 11:20:38.125591,0.001562,-0.174373,,,,,15.162774,-18.603502,24.0,-50.818263,,,,,27,24.0,-50.818
