timestamp,magnitude,direction,Fx,Fz,T1_left,T3_right,tau1,tau2,sweep_step,sweep_dir,sweep_cycle
2026-06-19 14:56:37.894140,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.901382,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.906552,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.912023,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.918652,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.924211,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.929929,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.937925,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.943335,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.948883,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.956619,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.962112,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.967485,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.973042,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.978394,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.983594,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.990129,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:37.995362,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.000959,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
2026-06-19 14:56:38.006204,5.000000,-129.150427,-3.156793,-3.877455,4.978466,0.435786,-0.164289,0.014381,36,asc,4
